,data,is_cold,queue,size,memory,type
1466,0.054372549057006836,False,lambda_cold,131072,2048,invocation
1467,0.14274930953979492,False,lambda_cold,131072,2048,invocation
1468,0.05511021614074707,False,lambda_cold,131072,2048,invocation
1469,0.055169105529785156,False,lambda_cold,131072,2048,invocation
1470,0.057190656661987305,False,lambda_cold,131072,2048,invocation
1471,0.06020092964172363,False,lambda_cold,131072,2048,invocation
1472,0.07454204559326172,False,lambda_cold,131072,2048,invocation
1473,0.05137443542480469,False,lambda_cold,131072,2048,invocation
1474,0.05206704139709473,False,lambda_cold,131072,2048,invocation
1475,0.05837607383728027,False,lambda_cold,131072,2048,invocation
1476,0.055824995040893555,False,lambda_cold,131072,2048,invocation
1477,0.051431894302368164,False,lambda_cold,131072,2048,invocation
1478,0.05404019355773926,False,lambda_cold,131072,2048,invocation
1479,0.05619525909423828,False,lambda_cold,131072,2048,invocation
1480,0.051151275634765625,False,lambda_cold,131072,2048,invocation
1481,0.05195021629333496,False,lambda_cold,131072,2048,invocation
1482,0.06017494201660156,False,lambda_cold,131072,2048,invocation
1483,0.06679582595825195,False,lambda_cold,131072,2048,invocation
1484,0.059630632400512695,False,lambda_cold,131072,2048,invocation
1485,0.06526064872741699,False,lambda_cold,131072,2048,invocation
1486,0.05620884895324707,False,lambda_cold,131072,2048,invocation
1487,0.05545544624328613,False,lambda_cold,131072,2048,invocation
1488,0.05104327201843262,False,lambda_cold,131072,2048,invocation
1489,0.05229759216308594,False,lambda_cold,131072,2048,invocation
1490,0.06020212173461914,False,lambda_cold,131072,2048,invocation
1491,0.06606626510620117,False,lambda_cold,131072,2048,invocation
1492,0.06028127670288086,False,lambda_cold,131072,2048,invocation
1493,0.05247092247009277,False,lambda_cold,131072,2048,invocation
1494,0.05690503120422363,False,lambda_cold,131072,2048,invocation
1495,0.06362748146057129,False,lambda_cold,131072,2048,invocation
1496,0.04801011085510254,False,lambda_cold,131072,2048,invocation
1497,0.05526280403137207,False,lambda_cold,131072,2048,invocation
1498,0.05894923210144043,False,lambda_cold,131072,2048,invocation
1499,0.05866599082946777,False,lambda_cold,131072,2048,invocation
