,time,billed_time,memory,function
338,243.545145,300,512,distributor
339,343.494991,400,512,distributor
340,245.392258,300,512,distributor
341,271.578692,300,512,distributor
342,284.34657000000004,300,512,distributor
343,276.30802900000003,300,512,distributor
344,353.314141,400,512,distributor
345,312.081164,400,512,distributor
346,272.114585,300,512,distributor
347,290.840646,300,512,distributor
348,345.52762799999994,400,512,distributor
349,296.31706299999996,300,512,distributor
350,263.68532,300,512,distributor
351,255.91863999999995,300,512,distributor
352,282.30083400000007,300,512,distributor
353,255.83069200000003,300,512,distributor
354,302.63081600000004,400,512,distributor
355,234.503818,300,512,distributor
356,287.817406,300,512,distributor
357,347.09595999999993,400,512,distributor
358,241.567137,300,512,distributor
359,246.832569,300,512,distributor
360,326.0879709999999,400,512,distributor
361,286.1936119999999,300,512,distributor
362,275.857411,300,512,distributor
363,248.23689399999998,300,512,distributor
364,276.87834699999996,300,512,distributor
365,322.591478,400,512,distributor
366,308.68899899999997,400,512,distributor
367,219.50426,300,512,distributor
368,267.68472299999996,300,512,distributor
369,261.16771,300,512,distributor
370,257.183539,300,512,distributor
371,289.113654,300,512,distributor
372,234.917372,300,512,distributor
373,268.458462,300,512,distributor
374,222.41617399999996,300,512,distributor
375,337.423947,400,512,distributor
376,260.673576,300,512,distributor
377,237.75139099999998,300,512,distributor
378,296.971868,300,512,distributor
379,364.68350899999996,400,512,distributor
380,416.808425,500,512,distributor
381,344.05985599999997,400,512,distributor
382,288.23472399999997,300,512,distributor
383,372.57549199999994,400,512,distributor
384,353.859753,400,512,distributor
385,280.26485199999996,300,512,distributor
386,354.24116599999996,400,512,distributor
387,265.204454,300,512,distributor
388,336.08579,400,512,distributor
389,283.479757,300,512,distributor
390,250.30932299999995,300,512,distributor
391,334.4887109999999,400,512,distributor
392,262.75493099999994,300,512,distributor
393,271.4507769999999,300,512,distributor
394,302.011704,400,512,distributor
395,303.508108,400,512,distributor
396,352.89592600000003,400,512,distributor
397,361.432792,400,512,distributor
398,349.024499,400,512,distributor
399,279.0401499999999,300,512,distributor
400,251.447847,300,512,distributor
