,data,native_data,op,size
5850,49543,49088,read,128
5851,48508,48082,read,128
5852,51030,50581,read,128
5853,44347,43930,read,128
5854,45690,45261,read,128
5855,48052,47646,read,128
5856,42534,42115,read,128
5857,50069,49614,read,128
5858,46195,45735,read,128
5859,52108,51696,read,128
5860,43864,43449,read,128
5861,49908,49475,read,128
5862,40227,39806,read,128
5863,42798,42348,read,128
5864,43226,42826,read,128
5865,50061,49617,read,128
5866,47916,47432,read,128
5867,48079,47643,read,128
5868,71134,70680,read,128
5869,65570,65095,read,128
5870,54551,54139,read,128
5871,50520,50146,read,128
5872,47235,46837,read,128
5873,49701,49250,read,128
5874,50971,50548,read,128
5875,50879,50472,read,128
5876,51456,51035,read,128
5877,44423,43977,read,128
5878,45192,44757,read,128
5879,52001,51591,read,128
5880,45998,45598,read,128
5881,45060,44701,read,128
5882,42493,42152,read,128
5883,48114,47775,read,128
5884,35224,34916,read,128
5885,42410,42060,read,128
5886,47625,47262,read,128
5887,54677,54285,read,128
5888,44480,44141,read,128
5889,53548,53172,read,128
5890,44052,43659,read,128
5891,45534,45199,read,128
5892,45603,45269,read,128
5893,41062,40718,read,128
5894,54215,53867,read,128
5895,48416,48079,read,128
5896,43292,42961,read,128
5897,48901,48536,read,128
5898,47719,47397,read,128
5899,45839,45495,read,128
5900,53587,53276,read,128
5901,49305,48996,read,128
5902,42668,42282,read,128
5903,58353,57945,read,128
5904,49040,48633,read,128
5905,48933,48521,read,128
5906,41831,41418,read,128
5907,48754,48342,read,128
5908,51026,50570,read,128
5909,49437,49003,read,128
5910,56802,56382,read,128
5911,49851,49424,read,128
5912,38982,38564,read,128
5913,46708,46277,read,128
5914,44963,44520,read,128
5915,53694,53292,read,128
5916,54087,53641,read,128
5917,52365,51907,read,128
5918,41840,41494,read,128
5919,48778,48478,read,128
5920,50749,50381,read,128
5921,45559,45231,read,128
5922,47619,47315,read,128
5923,45761,45448,read,128
5924,48716,48407,read,128
5925,43672,43357,read,128
5926,44641,44314,read,128
5927,56476,56170,read,128
5928,45288,44982,read,128
5929,51603,51291,read,128
5930,48817,48507,read,128
5931,50794,50445,read,128
5932,46663,46340,read,128
5933,55288,54978,read,128
5934,48468,48148,read,128
5935,58314,58005,read,128
5936,54218,53835,read,128
5937,46573,46263,read,128
5938,50728,50416,read,128
5939,45997,45695,read,128
5940,46385,46046,read,128
5941,52534,52204,read,128
5942,49865,49486,read,128
5943,48144,47829,read,128
5944,40809,40490,read,128
5945,46185,45880,read,128
5946,38300,37963,read,128
5947,49575,49264,read,128
5948,44987,44663,read,128
5949,45567,45264,read,128
5950,49589,49269,read,128
5951,38211,37907,read,128
5952,49560,49203,read,128
5953,47134,46821,read,128
5954,54539,54187,read,128
5955,50659,50356,read,128
5956,39516,39205,read,128
5957,46384,46071,read,128
5958,43978,43653,read,128
5959,40103,39780,read,128
5960,52434,52047,read,128
5961,50240,49913,read,128
5962,45068,44760,read,128
5963,44744,44425,read,128
5964,38747,38448,read,128
5965,48193,47873,read,128
5966,42010,41721,read,128
5967,43559,43261,read,128
5968,50963,50718,read,128
5969,48975,48705,read,128
5970,57250,56996,read,128
5971,51553,51295,read,128
5972,46413,46167,read,128
5973,50109,49842,read,128
5974,46250,46003,read,128
5975,44139,43888,read,128
5976,53215,52966,read,128
5977,46308,46069,read,128
5978,42619,42347,read,128
5979,43511,43271,read,128
5980,45535,45293,read,128
5981,36028,35764,read,128
5982,52645,52315,read,128
5983,38622,38336,read,128
5984,44950,44696,read,128
5985,49205,48971,read,128
5986,39080,38845,read,128
5987,53315,53076,read,128
5988,47906,47643,read,128
5989,49686,49444,read,128
5990,47839,47599,read,128
5991,37918,37679,read,128
5992,34391,34160,read,128
5993,55551,55311,read,128
5994,44353,44114,read,128
5995,55672,55437,read,128
5996,43500,43267,read,128
5997,45855,45616,read,128
5998,48266,47990,read,128
5999,55557,55265,read,128
6000,62296,62026,read,256
6001,42843,42597,read,256
6002,48586,48340,read,256
6003,53599,53360,read,256
6004,44499,44240,read,256
6005,45942,45691,read,256
6006,51419,51185,read,256
6007,123536,123169,read,256
6008,53197,52804,read,256
6009,45837,45514,read,256
6010,52298,51916,read,256
6011,51135,50810,read,256
6012,47908,47572,read,256
6013,50219,49910,read,256
6014,42151,41833,read,256
6015,62385,62059,read,256
6016,80786,80407,read,256
6017,54713,54303,read,256
6018,51999,51677,read,256
6019,50587,50259,read,256
6020,41374,41044,read,256
6021,43916,43589,read,256
6022,45342,45022,read,256
6023,52285,51958,read,256
6024,48769,48442,read,256
6025,49454,49125,read,256
6026,43324,43009,read,256
6027,54882,54585,read,256
6028,42033,41774,read,256
6029,50023,49780,read,256
6030,39371,39106,read,256
6031,47793,47554,read,256
6032,53493,53240,read,256
6033,48012,47758,read,256
6034,70761,70484,read,256
6035,44909,44665,read,256
6036,50352,50094,read,256
6037,51333,51040,read,256
6038,44717,44429,read,256
6039,50187,49936,read,256
6040,50681,50433,read,256
6041,45505,45268,read,256
6042,35886,35658,read,256
6043,48785,48535,read,256
6044,41753,41479,read,256
6045,52178,51923,read,256
6046,45454,45211,read,256
6047,45021,44782,read,256
6048,51642,51342,read,256
6049,56595,56275,read,256
6050,47427,47113,read,256
6051,48069,47759,read,256
6052,54619,54298,read,256
6053,45221,44880,read,256
6054,51740,51435,read,256
6055,54471,54146,read,256
6056,48048,47733,read,256
6057,55517,55197,read,256
6058,52227,51911,read,256
6059,57895,57578,read,256
6060,41556,41223,read,256
6061,57494,57152,read,256
6062,48414,48094,read,256
6063,52424,52108,read,256
6064,68791,68467,read,256
6065,53483,53155,read,256
6066,50890,50583,read,256
6067,42247,41936,read,256
6068,47100,46799,read,256
6069,58079,57702,read,256
6070,65168,64847,read,256
6071,41643,41333,read,256
6072,48716,48410,read,256
6073,48510,48192,read,256
6074,45317,44994,read,256
6075,53796,53468,read,256
6076,62120,61808,read,256
6077,50373,49986,read,256
6078,52504,52177,read,256
6079,50326,49981,read,256
6080,48040,47644,read,256
6081,45551,45217,read,256
6082,51362,51055,read,256
6083,50584,50247,read,256
6084,47736,47423,read,256
6085,45177,44869,read,256
6086,48997,48655,read,256
6087,44256,43909,read,256
6088,57341,57019,read,256
6089,47265,46937,read,256
6090,46327,46025,read,256
6091,55679,55375,read,256
6092,52494,52187,read,256
6093,42401,42078,read,256
6094,50193,49881,read,256
6095,46734,46399,read,256
6096,45736,45401,read,256
6097,58404,58070,read,256
6098,47256,46934,read,256
6099,53601,53267,read,256
6100,42702,42366,read,256
6101,52085,51784,read,256
6102,53505,53177,read,256
6103,59352,59049,read,256
6104,67960,67648,read,256
6105,50428,50107,read,256
6106,42916,42606,read,256
6107,42378,42036,read,256
6108,53776,53473,read,256
6109,59398,59133,read,256
6110,49937,49698,read,256
6111,51270,50965,read,256
6112,56451,56201,read,256
6113,46345,46086,read,256
6114,45555,45313,read,256
6115,53406,53154,read,256
6116,50700,50459,read,256
6117,49415,49171,read,256
6118,43370,43126,read,256
6119,50292,50044,read,256
6120,49701,49454,read,256
6121,49913,49673,read,256
6122,50241,49997,read,256
6123,52171,51906,read,256
6124,86416,86174,read,256
6125,45425,45179,read,256
6126,49993,49696,read,256
6127,42621,42383,read,256
6128,52052,51793,read,256
6129,40508,40253,read,256
6130,38525,38266,read,256
6131,51898,51656,read,256
6132,44494,44244,read,256
6133,45527,45268,read,256
6134,44623,44357,read,256
6135,61615,61372,read,256
6136,45785,45544,read,256
6137,41035,40800,read,256
6138,51516,51264,read,256
6139,39451,39211,read,256
6140,41732,41482,read,256
6141,49323,49069,read,256
6142,41808,41536,read,256
6143,47669,47368,read,256
6144,40867,40579,read,256
6145,48485,48219,read,256
6146,50011,49773,read,256
6147,45989,45752,read,256
6148,46697,46454,read,256
6149,43826,43570,read,256
6150,50409,50114,read,256
6151,50378,50015,read,256
6152,49239,48916,read,256
6153,52660,52306,read,256
6154,45321,45002,read,256
6155,43703,43371,read,256
6156,49853,49380,read,256
6157,130418,130092,read,256
6158,46868,46556,read,256
6159,49453,49143,read,256
6160,44010,43702,read,256
6161,51614,51302,read,256
6162,58462,58134,read,256
6163,55548,55220,read,256
6164,51042,50692,read,256
6165,44831,44321,read,256
6166,48840,48445,read,256
6167,57720,57415,read,256
6168,38641,38328,read,256
6169,45979,45625,read,256
6170,45999,45695,read,256
6171,54386,54089,read,256
6172,58800,58490,read,256
6173,51528,51208,read,256
6174,47379,47060,read,256
6175,53760,53402,read,256
6176,47853,47469,read,256
6177,50667,50340,read,256
6178,60640,60327,read,256
6179,52168,51853,read,256
6180,49396,49078,read,256
6181,50108,49789,read,256
6182,57786,57465,read,256
6183,49728,49425,read,256
6184,55798,55489,read,256
6185,49377,49038,read,256
6186,44504,44097,read,256
6187,49444,49005,read,256
6188,44986,44526,read,256
6189,48877,48423,read,256
6190,49534,49120,read,256
6191,44914,44528,read,256
6192,44232,43876,read,256
6193,45646,45293,read,256
6194,48629,48298,read,256
6195,41630,41281,read,256
6196,42805,42458,read,256
6197,55901,55543,read,256
6198,44083,43684,read,256
6199,50837,50482,read,256
6200,41709,41344,read,256
6201,52103,51751,read,256
6202,42255,41922,read,256
6203,47808,47360,read,256
6204,46994,46610,read,256
6205,57953,57626,read,256
6206,46032,45678,read,256
6207,43837,43376,read,256
6208,46276,45931,read,256
6209,47657,47297,read,256
6210,42135,41771,read,256
6211,45565,45071,read,256
6212,75019,74593,read,256
6213,49760,49342,read,256
6214,37930,37500,read,256
6215,50263,49842,read,256
6216,42606,42177,read,256
6217,46979,46495,read,256
6218,45154,44718,read,256
6219,57614,57148,read,256
6220,52879,52448,read,256
6221,54168,53765,read,256
6222,50373,49908,read,256
6223,54412,54100,read,256
6224,47557,47245,read,256
6225,54012,53569,read,256
6226,59791,59450,read,256
6227,54592,54300,read,256
6228,41243,40920,read,256
6229,35922,35619,read,256
6230,48329,48002,read,256
6231,48109,47801,read,256
6232,48785,48480,read,256
6233,51846,51555,read,256
6234,45019,44769,read,256
6235,42778,42524,read,256
6236,48886,48592,read,256
6237,60536,60257,read,256
6238,39100,38840,read,256
6239,52239,52002,read,256
6240,49358,49117,read,256
6241,48621,48381,read,256
6242,50816,50573,read,256
6243,52430,52187,read,256
6244,48566,48321,read,256
6245,45297,45050,read,256
6246,59567,59302,read,256
6247,47741,47468,read,256
6248,50718,50478,read,256
6249,42369,42101,read,256
6250,53925,53655,read,256
6251,46229,45926,read,256
6252,46780,46462,read,256
6253,53041,52787,read,256
6254,50058,49809,read,256
6255,43271,43027,read,256
6256,50071,49823,read,256
6257,40599,40339,read,256
6258,54699,54408,read,256
6259,53919,53680,read,256
6260,37957,37720,read,256
6261,38768,38530,read,256
6262,40925,40569,read,256
6263,44678,44430,read,256
6264,40143,39876,read,256
6265,53074,52760,read,256
6266,46612,46276,read,256
6267,46277,45957,read,256
6268,47446,47139,read,256
6269,50386,50053,read,256
6270,65496,65149,read,256
6271,49133,48754,read,256
6272,39519,39174,read,256
6273,49241,48866,read,256
6274,42943,42611,read,256
6275,42238,41911,read,256
6276,40296,39949,read,256
6277,39410,39025,read,256
6278,42094,41735,read,256
6279,42842,42482,read,256
6280,47082,46730,read,256
6281,48707,48339,read,256
6282,67314,66948,read,256
6283,50306,49950,read,256
6284,51415,51057,read,256
6285,43458,43120,read,256
6286,49532,49182,read,256
6287,48601,48243,read,256
6288,40743,40383,read,256
6289,50186,49826,read,256
6290,46523,46097,read,256
6291,47314,46984,read,256
6292,47921,47597,read,256
6293,69006,68686,read,256
6294,54188,53841,read,256
6295,41295,40939,read,256
6296,85394,85008,read,256
6297,34751,34329,read,256
6298,53575,53229,read,256
6299,51436,51090,read,256
6300,45848,45493,read,256
6301,49591,49242,read,256
6302,45087,44728,read,256
6303,50336,49937,read,256
6304,49310,49031,read,256
6305,44479,44244,read,256
6306,43427,43192,read,256
6307,46663,46409,read,256
6308,51124,50785,read,256
6309,44272,44027,read,256
6310,40939,40709,read,256
6311,53890,53654,read,256
6312,47876,47637,read,256
6313,43974,43737,read,256
6314,41450,41211,read,256
6315,60390,60111,read,256
6316,45749,45466,read,256
6317,42751,42457,read,256
6318,56997,56690,read,256
6319,39626,39318,read,256
6320,52379,52074,read,256
6321,43979,43663,read,256
6322,49602,49298,read,256
6323,49091,48754,read,256
6324,40504,40139,read,256
6325,42899,42539,read,256
6326,41346,41006,read,256
6327,40754,40425,read,256
6328,47089,46776,read,256
6329,46624,46314,read,256
6330,46435,46000,read,256
6331,41725,41396,read,256
6332,48109,47800,read,256
6333,46409,46094,read,256
6334,54883,54575,read,256
6335,51731,51406,read,256
6336,50076,49760,read,256
6337,43150,42826,read,256
6338,50966,50602,read,256
6339,45584,45261,read,256
6340,45325,45005,read,256
6341,57930,57608,read,256
6342,50281,49905,read,256
6343,43847,43421,read,256
6344,46811,46421,read,256
6345,37589,37282,read,256
6346,49690,49377,read,256
6347,46698,46389,read,256
6348,41023,40701,read,256
6349,47579,47270,read,256
6350,37398,37071,read,256
6351,46983,46660,read,256
6352,53210,52897,read,256
6353,45961,45662,read,256
6354,50713,50388,read,256
6355,52342,51967,read,256
6356,45110,44685,read,256
6357,61473,61034,read,256
6358,51673,51232,read,256
6359,47849,47405,read,256
6360,41815,41371,read,256
6361,52461,51998,read,256
6362,54086,53635,read,256
6363,53185,52730,read,256
6364,50103,49670,read,256
6365,48409,47959,read,256
6366,64995,64575,read,256
6367,44690,44269,read,256
6368,43766,43187,read,256
6369,47317,46883,read,256
6370,47750,47321,read,256
6371,42142,41622,read,256
6372,43268,42726,read,256
6373,46679,46366,read,256
6374,58784,58464,read,256
6375,45555,45247,read,256
6376,54599,54241,read,256
6377,62830,62509,read,256
6378,45987,45664,read,256
6379,54586,54267,read,256
6380,48898,48605,read,256
6381,47458,47204,read,256
6382,52555,52310,read,256
6383,41224,40979,read,256
6384,51283,51039,read,256
6385,39516,39264,read,256
6386,52215,51977,read,256
6387,44499,44252,read,256
6388,45973,45740,read,256
6389,34654,34408,read,256
6390,51922,51662,read,256
6391,40817,40555,read,256
6392,55980,55743,read,256
6393,48433,48194,read,256
6394,52254,52008,read,256
6395,53292,53053,read,256
6396,58837,58586,read,256
6397,52113,51842,read,256
6398,40452,40189,read,256
6399,44711,44463,read,256
6400,96456,96208,read,256
6401,46044,45726,read,256
6402,41805,41497,read,256
6403,61285,60967,read,256
6404,60298,59980,read,256
6405,51769,51455,read,256
6406,46960,46641,read,256
6407,44273,43965,read,256
6408,50768,50462,read,256
6409,46233,45932,read,256
6410,53345,53042,read,256
6411,64694,64377,read,256
6412,50076,49745,read,256
6413,53661,53352,read,256
6414,59327,58962,read,256
6415,45448,45137,read,256
6416,49215,48893,read,256
6417,45056,44486,read,256
6418,41099,40722,read,256
6419,46942,46580,read,256
6420,41977,41650,read,256
6421,48403,48091,read,256
6422,49473,49088,read,256
6423,54369,53953,read,256
6424,48975,48617,read,256
6425,49177,48828,read,256
6426,52009,51693,read,256
6427,41236,40919,read,256
6428,46160,45844,read,256
6429,83807,83492,read,256
6430,31850,31538,read,256
6431,38718,38324,read,256
6432,47536,47136,read,256
6433,47807,47396,read,256
6434,48375,47967,read,256
6435,49358,48951,read,256
6436,55855,55269,read,256
6437,47114,46672,read,256
6438,44599,44184,read,256
6439,38678,38256,read,256
6440,50606,50201,read,256
6441,48547,48129,read,256
6442,48908,48492,read,256
6443,40896,40466,read,256
6444,41037,40633,read,256
6445,43994,43564,read,256
6446,47025,46598,read,256
6447,54037,53613,read,256
6448,46312,45875,read,256
6449,59296,58879,read,256
6450,51731,51290,read,256
6451,45404,44967,read,256
6452,66635,66238,read,256
6453,57935,57524,read,256
6454,49636,49153,read,256
6455,47111,46716,read,256
6456,48310,47900,read,256
6457,47543,47118,read,256
6458,56778,56358,read,256
6459,56559,56135,read,256
6460,50525,50114,read,256
6461,48479,48068,read,256
6462,70685,70273,read,256
6463,42664,42321,read,256
6464,47011,46608,read,256
6465,39664,39339,read,256
6466,46731,46390,read,256
6467,43719,43396,read,256
6468,41022,40657,read,256
6469,43839,43436,read,256
6470,50563,50181,read,256
6471,54614,54236,read,256
6472,53740,53388,read,256
6473,53024,52657,read,256
6474,48584,48230,read,256
6475,43129,42769,read,256
6476,53626,53264,read,256
6477,49288,48949,read,256
6478,46606,46228,read,256
6479,42384,42038,read,256
6480,52006,51640,read,256
6481,53467,53118,read,256
6482,42278,41934,read,256
6483,32894,32550,read,256
6484,48286,47832,read,256
6485,77008,76586,read,256
6486,49612,49184,read,256
6487,49826,49385,read,256
6488,81076,80610,read,256
6489,54472,54022,read,256
6490,49074,48523,read,256
6491,51595,51161,read,256
6492,46029,45593,read,256
6493,67335,66882,read,256
6494,43489,43048,read,256
6495,52246,51826,read,256
6496,47547,47084,read,256
6497,46777,46327,read,256
6498,57393,56973,read,256
6499,38923,38502,read,256
6500,52916,52447,read,256
6501,36932,36492,read,256
6502,45820,45379,read,256
6503,45723,45280,read,256
6504,49293,48862,read,256
6505,43596,43157,read,256
6506,41110,40661,read,256
6507,38106,37663,read,256
6508,50490,50061,read,256
6509,42932,42489,read,256
6510,47273,46835,read,256
6511,35068,34651,read,256
6512,46533,46100,read,256
6513,51669,51176,read,256
6514,48164,47737,read,256
6515,47197,46766,read,256
6516,50055,49628,read,256
6517,56844,56421,read,256
6518,51482,51058,read,256
6519,49291,48834,read,256
6520,39834,39378,read,256
6521,48133,47611,read,256
6522,43902,43554,read,256
6523,44697,44391,read,256
6524,54571,54247,read,256
6525,47881,47572,read,256
6526,49803,49549,read,256
6527,39282,39038,read,256
6528,40427,40191,read,256
6529,41414,41131,read,256
6530,41738,41457,read,256
6531,68323,68021,read,256
6532,40589,40345,read,256
6533,54442,54188,read,256
6534,48038,47789,read,256
6535,46625,46349,read,256
6536,58888,58628,read,256
6537,53375,53056,read,256
6538,50299,49972,read,256
6539,57232,56824,read,256
6540,44569,44189,read,256
6541,48674,48315,read,256
6542,42720,42345,read,256
6543,49690,49246,read,256
6544,48350,47826,read,256
6545,52439,52013,read,256
6546,51804,51373,read,256
6547,47510,47072,read,256
6548,52896,52393,read,256
6549,50860,50455,read,256
6550,46677,46242,read,256
6551,47567,47155,read,256
6552,46952,46517,read,256
6553,50109,49702,read,256
6554,85775,85219,read,256
6555,40745,40272,read,256
6556,37794,37297,read,256
6557,49693,49259,read,256
6558,52781,52342,read,256
6559,57728,57291,read,256
6560,42431,41986,read,256
6561,53719,53298,read,256
6562,49095,48663,read,256
6563,47113,46653,read,256
6564,39239,38810,read,256
6565,52796,52324,read,256
6566,51337,50811,read,256
6567,46096,45643,read,256
6568,49983,49591,read,256
6569,49773,49401,read,256
6570,35635,35260,read,256
6571,39280,38996,read,256
6572,43995,43735,read,256
6573,45694,45444,read,256
6574,41670,41433,read,256
6575,48266,48014,read,256
6576,49648,49402,read,256
6577,59955,59710,read,256
6578,44970,44653,read,256
6579,46508,46184,read,256
6580,51317,50970,read,256
6581,49612,49263,read,256
6582,39979,39617,read,256
6583,51369,50902,read,256
6584,50778,50418,read,256
6585,42377,42014,read,256
6586,43443,43128,read,256
6587,42020,41641,read,256
6588,43539,43205,read,256
6589,46862,46510,read,256
6590,63873,63577,read,256
6591,52270,51998,read,256
6592,54082,53833,read,256
6593,56118,55880,read,256
6594,51828,51550,read,256
6595,47891,47639,read,256
6596,47701,47453,read,256
6597,35159,34892,read,256
6598,44154,43891,read,256
6599,83066,82811,read,256
6600,42244,41978,read,256
6601,51455,51165,read,256
6602,49696,49453,read,256
6603,49373,49133,read,256
6604,40630,40359,read,256
6605,40643,40399,read,256
6606,47894,47647,read,256
6607,34790,34447,read,256
6608,46652,46398,read,256
6609,47416,47174,read,256
6610,50849,50549,read,256
6611,53429,53123,read,256
6612,48125,47823,read,256
6613,55167,54846,read,256
6614,48502,48194,read,256
6615,57515,57199,read,256
6616,51383,51063,read,256
6617,37732,37420,read,256
6618,49496,49182,read,256
6619,50850,50532,read,256
6620,50410,50097,read,256
6621,40895,40571,read,256
6622,43077,42757,read,256
6623,48416,48111,read,256
6624,56523,56165,read,256
6625,50216,49885,read,256
6626,46010,45691,read,256
6627,54856,54511,read,256
6628,47497,47165,read,256
6629,40039,39735,read,256
6630,55049,54737,read,256
6631,43739,43434,read,256
6632,48704,48364,read,256
6633,51957,51638,read,256
6634,56041,55672,read,256
6635,47075,46774,read,256
6636,56176,55870,read,256
6637,45646,45274,read,256
6638,46517,46204,read,256
6639,38347,37881,read,256
6640,62808,62449,read,256
6641,42869,42569,read,256
6642,57016,56708,read,256
6643,50461,50155,read,256
6644,53951,53607,read,256
6645,37596,37284,read,256
6646,40251,39945,read,256
6647,55789,55451,read,256
6648,49352,49035,read,256
6649,44305,43925,read,256
6650,45675,45285,read,256
6651,55862,55568,read,256
6652,34436,34078,read,256
6653,47525,47231,read,256
6654,45361,45114,read,256
6655,41271,41023,read,256
6656,44282,44018,read,256
6657,45912,45626,read,256
6658,48107,47846,read,256
6659,47533,47204,read,256
6660,50254,49879,read,256
6661,44679,44313,read,256
6662,47494,47132,read,256
6663,53472,53091,read,256
6664,49004,48667,read,256
6665,38261,37894,read,256
6666,52541,52184,read,256
6667,50078,49695,read,256
6668,55892,55580,read,256
6669,46822,46540,read,256
6670,52443,52182,read,256
6671,50510,50257,read,256
6672,47118,46871,read,256
6673,51202,50875,read,256
6674,44480,44165,read,256
6675,50090,49778,read,256
6676,44107,43783,read,256
6677,51860,51563,read,256
6678,60508,60199,read,256
6679,41926,41622,read,256
6680,41716,41384,read,256
6681,42933,42593,read,256
6682,54767,54461,read,256
6683,48228,47917,read,256
6684,40900,40544,read,256
6685,46764,46463,read,256
6686,45940,45633,read,256
6687,46433,46120,read,256
6688,52316,52012,read,256
6689,46031,45733,read,256
6690,53831,53528,read,256
6691,44987,44676,read,256
6692,50522,50190,read,256
6693,49597,49239,read,256
6694,51966,51565,read,256
6695,46679,46346,read,256
6696,45286,44995,read,256
6697,50809,50447,read,256
6698,29392,29136,read,256
6699,42207,41967,read,256
6700,57674,57346,read,256
6701,49080,48746,read,256
6702,47172,46777,read,256
6703,51510,51150,read,256
6704,49225,48853,read,256
6705,35038,34623,read,256
6706,43015,42675,read,256
6707,51649,51291,read,256
6708,46656,46295,read,256
6709,48562,48205,read,256
6710,48684,48327,read,256
6711,47592,47227,read,256
6712,47204,46843,read,256
6713,50402,50002,read,256
6714,44042,43667,read,256
6715,51861,51543,read,256
6716,47064,46712,read,256
6717,45604,45281,read,256
6718,50001,49669,read,256
6719,41307,40987,read,256
6720,48993,48640,read,256
6721,41814,41497,read,256
6722,51922,51561,read,256
6723,47832,47501,read,256
6724,44188,43782,read,256
6725,49154,48838,read,256
6726,49714,49341,read,256
6727,45080,44771,read,256
6728,45409,45025,read,256
6729,50247,49900,read,256
6730,49094,48770,read,256
6731,46519,46203,read,256
6732,59287,58980,read,256
6733,51567,51258,read,256
6734,47747,47431,read,256
6735,49774,49453,read,256
6736,48560,48239,read,256
6737,51776,51384,read,256
6738,65829,65447,read,256
6739,69812,69496,read,256
6740,48742,48423,read,256
6741,71785,71476,read,256
6742,52123,51818,read,256
6743,39847,39533,read,256
6744,41330,41023,read,256
6745,39891,39482,read,256
6746,46165,45757,read,256
6747,49035,48640,read,256
6748,45520,45118,read,256
6749,42536,42126,read,256
6750,37003,36607,read,256
6751,41982,41570,read,256
6752,38909,38418,read,256
6753,47049,46646,read,256
6754,57610,57123,read,256
6755,41782,41358,read,256
6756,49200,48771,read,256
6757,55447,55070,read,256
6758,52808,52414,read,256
6759,46337,45905,read,256
6760,47010,46617,read,256
6761,55745,55345,read,256
6762,47543,47126,read,256
6763,47540,47114,read,256
6764,45662,45234,read,256
6765,46213,45808,read,256
6766,45109,44707,read,256
6767,53863,53480,read,256
6768,46931,46511,read,256
6769,47802,47371,read,256
6770,46731,46317,read,256
6771,45886,45368,read,256
6772,44017,43493,read,256
6773,55192,54778,read,256
6774,53548,53169,read,256
6775,67731,67366,read,256
6776,39186,38721,read,256
6777,49962,49575,read,256
6778,50678,50264,read,256
6779,76253,75859,read,256
6780,53796,53453,read,256
6781,54030,53672,read,256
6782,42373,42042,read,256
6783,45519,45127,read,256
6784,45759,45391,read,256
6785,51950,51543,read,256
6786,49756,49410,read,256
6787,50053,49716,read,256
6788,52296,51960,read,256
6789,37583,37255,read,256
6790,45678,45344,read,256
6791,59977,59642,read,256
6792,42634,42166,read,256
6793,145179,144845,read,256
6794,52550,52225,read,256
6795,55223,54820,read,256
6796,47405,47062,read,256
6797,48102,47727,read,256
6798,50603,50264,read,256
6799,56404,56069,read,256
6800,56138,55803,read,256
6801,43054,42717,read,256
6802,40225,39882,read,256
6803,50904,50479,read,256
6804,52919,52378,read,256
6805,47626,47278,read,256
6806,45885,45525,read,256
6807,49035,48676,read,256
6808,40592,40251,read,256
6809,43667,43337,read,256
6810,53895,53556,read,256
6811,52574,52189,read,256
6812,70580,70260,read,256
6813,42866,42529,read,256
6814,45308,44974,read,256
6815,60737,60415,read,256
6816,50618,50294,read,256
6817,43162,42805,read,256
6818,40639,40233,read,256
6819,44290,43888,read,256
6820,46453,46031,read,256
6821,51673,51267,read,256
6822,48741,48335,read,256
6823,44261,43846,read,256
6824,42015,41575,read,256
6825,55331,54918,read,256
6826,45252,44771,read,256
6827,55319,54902,read,256
6828,52466,51972,read,256
6829,46892,46468,read,256
6830,44081,43626,read,256
6831,39717,39294,read,256
6832,50807,50293,read,256
6833,51392,50967,read,256
6834,47846,47349,read,256
6835,83036,82609,read,256
6836,43691,43209,read,256
6837,50147,49666,read,256
6838,47025,46593,read,256
6839,48837,48324,read,256
6840,46572,46096,read,256
6841,38901,38456,read,256
6842,44652,44194,read,256
6843,40638,40273,read,256
6844,43740,43312,read,256
6845,41023,40615,read,256
6846,56645,56234,read,256
6847,43050,42359,read,256
6848,51486,50918,read,256
6849,48286,47803,read,256
6850,70677,70275,read,256
6851,60790,60260,read,256
6852,48896,48454,read,256
6853,54521,54113,read,256
6854,44516,44089,read,256
6855,52490,52076,read,256
6856,40348,39945,read,256
6857,46692,46261,read,256
6858,45584,45186,read,256
6859,41566,41191,read,256
6860,59264,58750,read,256
6861,43143,42732,read,256
6862,43463,43042,read,256
6863,38360,37938,read,256
6864,31578,31142,read,256
6865,47447,47054,read,256
6866,46334,45795,read,256
6867,47639,47157,read,256
6868,57167,56768,read,256
6869,48589,48049,read,256
6870,37576,37145,read,256
6871,41444,41025,read,256
6872,51410,50990,read,256
6873,43849,43444,read,256
6874,55221,54798,read,256
6875,38828,38417,read,256
6876,40737,40312,read,256
6877,39597,39180,read,256
6878,54679,54316,read,256
6879,47894,47531,read,256
6880,50145,49730,read,256
6881,46023,45613,read,256
6882,36510,36060,read,256
6883,49527,49179,read,256
6884,55773,55440,read,256
6885,45988,45620,read,256
6886,39625,39287,read,256
6887,46246,45867,read,256
6888,46566,46222,read,256
6889,42819,42475,read,256
6890,58014,57685,read,256
6891,46320,45977,read,256
6892,51709,51395,read,256
6893,49256,48929,read,256
6894,36733,36393,read,256
6895,46828,46455,read,256
6896,47744,47406,read,256
6897,37477,37143,read,256
6898,77608,77294,read,256
6899,70807,70477,read,256
6900,46637,46295,read,256
6901,47691,47345,read,256
6902,46493,46137,read,256
6903,40742,40399,read,256
6904,50976,50635,read,256
6905,48343,47990,read,256
6906,46340,46011,read,256
6907,39318,38982,read,256
6908,45556,45216,read,256
6909,48270,47918,read,256
6910,39746,39394,read,256
6911,42507,42109,read,256
6912,57805,57450,read,256
6913,46803,46463,read,256
6914,43753,43420,read,256
6915,61061,60677,read,256
6916,53464,53126,read,256
6917,51325,51008,read,256
6918,51984,51664,read,256
6919,51024,50670,read,256
6920,38494,38147,read,256
6921,62004,61645,read,256
6922,48436,48068,read,256
6923,55198,54844,read,256
6924,55298,54965,read,256
6925,48998,48672,read,256
