,data,native_data,op,size
80,12061,11818.0,read,4
81,11028,10785.0,read,4
82,10738,10501.0,read,4
83,10259,10026.0,read,4
84,19163,18897.0,read,4
85,11011,10764.0,read,4
86,9413,9162.0,read,4
87,8860,8612.0,read,4
88,10458,10168.0,read,4
89,11478,11194.0,read,4
90,8872,8564.0,read,4
91,10382,10149.0,read,4
92,9916,9676.0,read,4
93,14697,14415.0,read,4
94,8905,8659.0,read,4
95,11255,11010.0,read,4
96,12213,11963.0,read,4
97,11360,10997.0,read,4
98,12203,11929.0,read,4
99,36076,35822.0,read,4
100,11870,11618.0,read,4
101,11199,10953.0,read,4
102,10292,10062.0,read,4
103,14144,13894.0,read,4
104,9007,8756.0,read,4
105,9531,9298.0,read,4
106,11838,11592.0,read,4
107,10542,10305.0,read,4
108,13468,13178.0,read,4
109,9374,9138.0,read,4
110,10731,10486.0,read,4
111,11781,11549.0,read,4
112,11808,11545.0,read,4
113,12248,11997.0,read,4
114,11804,11483.0,read,4
115,12965,12669.0,read,4
116,14872,14402.0,read,4
117,13053,12791.0,read,4
118,12502,12245.0,read,4
119,10202,9956.0,read,4
120,60138,59878.0,read,4
121,10482,10147.0,read,4
122,12122,11771.0,read,4
123,9219,8950.0,read,4
124,11306,11039.0,read,4
125,10117,9758.0,read,4
126,9467,9207.0,read,4
127,9266,9028.0,read,4
128,8479,8250.0,read,4
129,9736,9496.0,read,4
130,12043,11779.0,read,4
131,11491,11238.0,read,4
132,12823,12567.0,read,4
133,9098,8848.0,read,4
134,9296,9042.0,read,4
135,9392,9105.0,read,4
136,11895,11630.0,read,4
137,9335,9047.0,read,4
138,9489,9240.0,read,4
139,9080,8837.0,read,4
140,11542,11284.0,read,4
141,9501,9246.0,read,4
142,8746,8499.0,read,4
143,11701,11449.0,read,4
144,8919,8682.0,read,4
145,13332,13087.0,read,4
146,12539,12185.0,read,4
147,11088,10807.0,read,4
148,11631,11379.0,read,4
149,9131,8878.0,read,4
150,9450,9189.0,read,4
151,13847,12294.0,read,4
152,12226,11947.0,read,4
153,15362,15106.0,read,4
154,10208,9874.0,read,4
155,9896,9652.0,read,4
156,9148,8905.0,read,4
157,11505,11213.0,read,4
158,10097,9846.0,read,4
159,30107,29855.0,read,4
160,12311,12050.0,read,4
161,11096,10850.0,read,4
162,13652,13180.0,read,4
163,10379,10128.0,read,4
164,9434,9038.0,read,4
165,12207,11968.0,read,4
166,10727,10485.0,read,4
167,9031,8740.0,read,4
168,10916,10658.0,read,4
169,11653,11373.0,read,4
170,14928,14639.0,read,4
171,11974,11724.0,read,4
172,9841,9601.0,read,4
173,12663,12257.0,read,4
174,9720,9471.0,read,4
175,11891,11644.0,read,4
176,15544,14293.0,read,4
177,11412,11130.0,read,4
178,11243,10990.0,read,4
179,12725,12475.0,read,4
180,9283,9037.0,read,4
181,8416,8168.0,read,4
182,11789,11531.0,read,4
183,9764,9464.0,read,4
184,10103,9857.0,read,4
185,8750,8510.0,read,4
186,11679,11428.0,read,4
187,13535,13217.0,read,4
188,11711,11454.0,read,4
189,9102,8850.0,read,4
190,10024,9778.0,read,4
191,9639,9400.0,read,4
192,12322,12070.0,read,4
193,9737,9469.0,read,4
194,9489,9185.0,read,4
195,9761,9519.0,read,4
196,10027,9493.0,read,4
197,15245,14777.0,read,4
198,9734,9446.0,read,4
199,27725,27479.0,read,4
200,8652,8420.0,read,4
201,8351,8114.0,read,4
202,8484,8161.0,read,4
203,8666,8353.0,read,4
204,9728,9053.0,read,4
205,9155,8522.0,read,4
206,8899,8570.0,read,4
207,8719,8317.0,read,4
208,9316,8815.0,read,4
209,11384,10880.0,read,4
210,11249,11005.0,read,4
211,8596,8383.0,read,4
212,9817,9429.0,read,4
213,9738,9249.0,read,4
214,8989,8772.0,read,4
215,8766,8551.0,read,4
216,9250,9027.0,read,4
217,8689,8458.0,read,4
218,11969,11653.0,read,4
219,11516,11265.0,read,4
220,9170,8943.0,read,4
221,8618,8386.0,read,4
222,8834,8482.0,read,4
223,11481,11226.0,read,4
224,8980,8727.0,read,4
225,20186,19942.0,read,4
226,11473,11012.0,read,4
227,11166,10847.0,read,4
228,22485,22215.0,read,4
229,12110,11441.0,read,4
230,10858,10427.0,read,4
231,13157,12862.0,read,4
232,9470,9226.0,read,4
233,11927,11688.0,read,4
234,10096,9797.0,read,4
235,10726,10267.0,read,4
236,12325,12064.0,read,4
237,10582,10323.0,read,4
238,9613,9135.0,read,4
239,33843,33588.0,read,4
240,10277,10025.0,read,4
241,10589,10113.0,read,4
242,9798,9460.0,read,4
243,9401,9161.0,read,4
244,10982,10735.0,read,4
245,11036,10612.0,read,4
246,9071,8818.0,read,4
247,10820,10520.0,read,4
248,11211,10770.0,read,4
249,13747,13133.0,read,4
250,11533,11199.0,read,4
251,9429,9186.0,read,4
252,27228,26806.0,read,4
253,14508,13968.0,read,4
254,10459,10116.0,read,4
255,14032,13786.0,read,4
256,12685,12227.0,read,4
257,11850,11546.0,read,4
258,11011,10705.0,read,4
259,14476,13993.0,read,4
260,10374,10017.0,read,4
261,10798,10374.0,read,4
262,9442,9106.0,read,4
263,10776,10528.0,read,4
264,11288,10984.0,read,4
265,9904,9451.0,read,4
266,11690,11231.0,read,4
267,10735,10441.0,read,4
268,12035,11677.0,read,4
269,12037,11749.0,read,4
270,13097,12688.0,read,4
271,10287,9821.0,read,4
272,11206,10697.0,read,4
273,9747,9376.0,read,4
274,16516,16043.0,read,4
275,11108,10707.0,read,4
276,11376,11122.0,read,4
277,8715,8475.0,read,4
278,9147,8846.0,read,4
279,12970,12536.0,read,4
280,13131,12797.0,read,4
281,10937,10658.0,read,4
282,10256,9922.0,read,4
283,12762,12183.0,read,4
284,11212,10670.0,read,4
285,12232,11926.0,read,4
286,10782,10496.0,read,4
287,10493,9971.0,read,4
288,13756,13134.0,read,4
289,10158,9667.0,read,4
290,11383,10528.0,read,4
291,10923,10381.0,read,4
292,10611,10280.0,read,4
293,10774,10501.0,read,4
294,8825,8588.0,read,4
295,11730,11492.0,read,4
296,11215,10738.0,read,4
297,10504,9914.0,read,4
298,37034,36726.0,read,4
299,21380,21077.0,read,4
300,12016,11622.0,read,4
301,9274,9001.0,read,4
302,11756,11449.0,read,4
303,10036,9738.0,read,4
304,10907,10379.0,read,4
305,11054,10407.0,read,4
306,12991,12483.0,read,4
307,11357,10884.0,read,4
308,11030,10726.0,read,4
309,15255,14906.0,read,4
310,11467,10987.0,read,4
311,10567,10026.0,read,4
312,11987,11662.0,read,4
313,10214,9916.0,read,4
314,11834,11588.0,read,4
315,9689,9439.0,read,4
316,8810,8571.0,read,4
317,9025,8726.0,read,4
318,12592,12108.0,read,4
319,10334,9770.0,read,4
320,45296,44853.0,read,4
321,10146,9685.0,read,4
322,11441,11005.0,read,4
323,11674,11195.0,read,4
324,14944,14432.0,read,4
325,14234,13726.0,read,4
326,14530,14238.0,read,4
327,12468,12121.0,read,4
328,11424,11176.0,read,4
329,8857,8543.0,read,4
330,11704,11268.0,read,4
331,9933,9531.0,read,4
332,9767,9483.0,read,4
333,9929,9680.0,read,4
334,10348,10094.0,read,4
335,8871,8628.0,read,4
336,12178,11834.0,read,4
337,13171,12874.0,read,4
338,10792,10330.0,read,4
339,13926,13361.0,read,4
340,10629,10286.0,read,4
341,12447,12149.0,read,4
342,13417,12542.0,read,4
343,9177,8873.0,read,4
344,12938,12685.0,read,4
345,13158,12908.0,read,4
346,12188,11761.0,read,4
347,10241,9766.0,read,4
348,11127,10834.0,read,4
349,9503,9060.0,read,4
350,12645,12353.0,read,4
351,9709,9359.0,read,4
352,10836,10100.0,read,4
353,9751,9234.0,read,4
354,13070,12671.0,read,4
355,10164,9699.0,read,4
356,11016,10449.0,read,4
357,11993,11439.0,read,4
358,27724,27198.0,read,4
359,10513,9965.0,read,4
360,14950,14406.0,read,4
361,11906,11555.0,read,4
362,8800,8499.0,read,4
363,12281,11656.0,read,4
364,16038,15602.0,read,4
365,16133,15051.0,read,4
366,12192,11561.0,read,4
367,10316,10057.0,read,4
368,10920,10443.0,read,4
369,14140,13559.0,read,4
370,9522,9235.0,read,4
371,11730,11427.0,read,4
372,9265,8960.0,read,4
373,8967,8615.0,read,4
374,9496,9240.0,read,4
375,8621,8384.0,read,4
376,11980,11624.0,read,4
377,11226,10823.0,read,4
378,12790,12268.0,read,4
379,9542,8943.0,read,4
380,15960,15487.0,read,4
381,14540,14185.0,read,4
382,12726,12478.0,read,4
383,8748,8485.0,read,4
384,9501,9169.0,read,4
385,11449,11037.0,read,4
386,16059,15500.0,read,4
387,10656,10085.0,read,4
388,13110,12801.0,read,4
389,11277,11025.0,read,4
390,83068,82814.0,read,4
391,9975,9676.0,read,4
392,11729,11199.0,read,4
393,13234,12680.0,read,4
394,15554,15004.0,read,4
395,10838,10327.0,read,4
396,13451,12776.0,read,4
397,14348,13801.0,read,4
398,11797,11503.0,read,4
399,35790,35376.0,read,4
400,10248,9994.0,read,4
401,12381,11930.0,read,4
402,13164,12634.0,read,4
403,11994,11460.0,read,4
404,15544,15006.0,read,4
405,13747,13246.0,read,4
406,13449,13088.0,read,4
407,9559,9121.0,read,4
408,17036,16601.0,read,4
409,12634,12188.0,read,4
410,12965,12452.0,read,4
411,11838,11304.0,read,4
412,12517,11935.0,read,4
413,10388,10053.0,read,4
414,14421,13929.0,read,4
415,14397,13832.0,read,4
416,38276,37953.0,read,4
417,9853,9599.0,read,4
418,11204,10786.0,read,4
419,12749,12237.0,read,4
420,13238,12942.0,read,4
421,9953,9529.0,read,4
422,15730,15137.0,read,4
423,10491,9917.0,read,4
424,14536,14009.0,read,4
425,13295,12647.0,read,4
426,13273,12914.0,read,4
427,11376,11132.0,read,4
428,9816,9402.0,read,4
429,11749,11366.0,read,4
430,11654,11384.0,read,4
431,14886,14637.0,read,4
432,10496,10246.0,read,4
433,11224,10909.0,read,4
434,24645,24214.0,read,4
435,11643,11133.0,read,4
436,15383,15051.0,read,4
437,11008,10735.0,read,4
438,12291,11987.0,read,4
439,12199,11745.0,read,4
440,11742,11445.0,read,4
441,12002,11746.0,read,4
442,12691,12211.0,read,4
443,11068,10430.0,read,4
444,13157,12762.0,read,4
445,13768,13497.0,read,4
446,10842,10538.0,read,4
447,10457,10128.0,read,4
448,10544,10296.0,read,4
449,11447,11132.0,read,4
450,12720,12467.0,read,4
451,12615,12364.0,read,4
452,10955,10667.0,read,4
453,11344,11099.0,read,4
454,12750,12443.0,read,4
455,13368,12865.0,read,4
456,13923,13372.0,read,4
457,11808,11302.0,read,4
458,13153,12794.0,read,4
459,23301,23040.0,read,4
460,13147,12809.0,read,4
461,10530,10275.0,read,4
462,12004,11517.0,read,4
463,23719,23202.0,read,4
464,12260,11908.0,read,4
465,13534,13228.0,read,4
466,9787,9546.0,read,4
467,12451,11986.0,read,4
468,15709,15107.0,read,4
469,13250,12640.0,read,4
470,13076,12491.0,read,4
471,13183,12666.0,read,4
472,12717,11983.0,read,4
473,11267,10828.0,read,4
474,16331,15743.0,read,4
475,12247,11906.0,read,4
476,11186,10945.0,read,4
477,9963,9670.0,read,4
478,10010,9773.0,read,4
479,9488,9250.0,read,4
480,9703,9453.0,read,4
481,9650,9404.0,read,4
482,11415,11112.0,read,4
483,9288,9056.0,read,4
484,11508,11262.0,read,4
485,10281,10030.0,read,4
486,13826,13514.0,read,4
487,11495,11151.0,read,4
488,12011,11723.0,read,4
489,10602,10362.0,read,4
490,13004,12476.0,read,4
491,12074,11759.0,read,4
492,10601,10368.0,read,4
493,14832,14406.0,read,4
494,16711,16352.0,read,4
495,11626,11336.0,read,4
496,10389,10147.0,read,4
497,11246,10826.0,read,4
498,11011,10611.0,read,4
499,30189,29940.0,read,4
500,9662,9424.0,read,4
501,9969,9725.0,read,4
502,10201,9904.0,read,4
503,10743,10313.0,read,4
504,15162,14566.0,read,4
505,10555,10221.0,read,4
506,7924,7704.0,read,4
507,8988,8705.0,read,4
508,16357,15861.0,read,4
509,11089,10719.0,read,4
510,8915,8679.0,read,4
511,8620,8380.0,read,4
512,11199,10897.0,read,4
513,10490,10225.0,read,4
514,10273,10029.0,read,4
515,9922,9690.0,read,4
516,8062,7836.0,read,4
517,10106,9874.0,read,4
518,12103,11874.0,read,4
519,10756,10410.0,read,4
520,9757,9458.0,read,4
521,19552,19307.0,read,4
522,8312,8069.0,read,4
523,9860,9334.0,read,4
524,12258,11375.0,read,4
525,12441,11927.0,read,4
526,12489,11919.0,read,4
527,9858,9354.0,read,4
528,11032,10501.0,read,4
529,8637,8336.0,read,4
530,14533,14050.0,read,4
531,11587,11149.0,read,4
532,9097,8829.0,read,4
533,18912,18670.0,read,4
534,10510,10277.0,read,4
535,18389,18135.0,read,4
536,14772,13978.0,read,4
537,16341,15799.0,read,4
538,14998,14407.0,read,4
539,9225,8872.0,read,4
540,8345,8045.0,read,4
541,10623,10196.0,read,4
542,9746,9432.0,read,4
543,10313,9739.0,read,4
544,10125,9622.0,read,4
545,10171,9642.0,read,4
546,12591,12050.0,read,4
547,9221,8629.0,read,4
548,24546,24006.0,read,4
549,11120,10763.0,read,4
550,12902,12474.0,read,4
551,13173,12526.0,read,4
552,14219,13677.0,read,4
553,10266,9669.0,read,4
554,13384,13087.0,read,4
555,12853,12504.0,read,4
556,9500,9044.0,read,4
557,27584,26753.0,read,4
558,15364,14804.0,read,4
559,13815,12010.0,read,4
560,17848,17205.0,read,4
561,14046,13492.0,read,4
562,12170,11785.0,read,4
563,10182,9724.0,read,4
564,13107,12758.0,read,4
565,13656,13269.0,read,4
566,12152,11915.0,read,4
567,10425,10176.0,read,4
568,10838,10487.0,read,4
569,11056,10631.0,read,4
570,13582,13036.0,read,4
571,10557,10094.0,read,4
572,12064,11518.0,read,4
573,11941,11354.0,read,4
574,11621,11035.0,read,4
575,10013,9030.0,read,4
576,12231,11775.0,read,4
577,11030,10644.0,read,4
578,22794,22306.0,read,4
579,10274,9732.0,read,4
580,11937,11428.0,read,4
581,9724,9191.0,read,4
582,10095,9793.0,read,4
583,9277,8862.0,read,4
584,11950,11424.0,read,4
585,13113,12584.0,read,4
586,8851,8576.0,read,4
587,8577,8336.0,read,4
588,12238,11994.0,read,4
589,10490,9932.0,read,4
590,11924,11347.0,read,4
591,10686,10008.0,read,4
592,62282,61943.0,read,4
593,8467,8212.0,read,4
594,9686,9212.0,read,4
595,9336,9080.0,read,4
596,11575,11286.0,read,4
597,10411,10156.0,read,4
598,8650,8394.0,read,4
599,31001,30628.0,read,4
600,12589,12335.0,read,4
601,10175,9865.0,read,4
602,11176,10932.0,read,4
603,9990,9745.0,read,4
604,10525,10287.0,read,4
605,9427,9180.0,read,4
606,8936,8649.0,read,4
607,9826,9494.0,read,4
608,37504,37106.0,read,4
609,12530,12076.0,read,4
610,28000,27252.0,read,4
611,11256,10881.0,read,4
612,10479,10225.0,read,4
613,11914,11488.0,read,4
614,15224,14607.0,read,4
615,11508,10959.0,read,4
616,12375,11908.0,read,4
617,12425,12169.0,read,4
618,10767,10517.0,read,4
619,11698,11448.0,read,4
620,8592,8338.0,read,4
621,8940,8694.0,read,4
622,10520,10224.0,read,4
623,18434,18101.0,read,4
624,11010,10765.0,read,4
625,11032,10619.0,read,4
626,12717,12391.0,read,4
627,11714,11155.0,read,4
628,13880,13435.0,read,4
629,39839,39573.0,read,4
630,12665,12411.0,read,4
631,9156,8711.0,read,4
632,14129,13484.0,read,4
633,10495,9951.0,read,4
634,12584,12060.0,read,4
635,11595,11022.0,read,4
636,12689,12105.0,read,4
637,14215,13669.0,read,4
638,13305,12771.0,read,4
639,13964,13357.0,read,4
640,39279,38938.0,read,4
641,10612,10301.0,read,4
642,14702,14045.0,read,4
643,11166,10757.0,read,4
644,9419,9114.0,read,4
645,9061,8804.0,read,4
646,10524,10197.0,read,4
647,11358,11099.0,read,4
648,13577,13329.0,read,4
649,13652,13336.0,read,4
650,12041,11522.0,read,4
651,10549,10191.0,read,4
652,13232,12981.0,read,4
653,11795,11312.0,read,4
654,16369,15724.0,read,4
655,11613,11045.0,read,4
656,16428,16049.0,read,4
657,12918,12409.0,read,4
658,16337,15973.0,read,4
659,12248,11783.0,read,4
660,14165,13567.0,read,4
661,10610,10292.0,read,4
662,12882,12630.0,read,4
663,11501,11180.0,read,4
664,12082,11564.0,read,4
665,15759,15244.0,read,4
666,10672,10320.0,read,4
667,9198,8878.0,read,4
668,11089,10566.0,read,4
669,12140,11766.0,read,4
670,8634,8381.0,read,4
671,10424,10110.0,read,4
672,10480,10236.0,read,4
673,11330,11022.0,read,4
674,12003,11739.0,read,4
675,13446,13132.0,read,4
676,10267,9735.0,read,4
677,9711,9313.0,read,4
678,10525,10066.0,read,4
679,9648,9318.0,read,4
680,16383,15758.0,read,4
681,16680,16167.0,read,4
682,13284,12722.0,read,4
683,12564,12018.0,read,4
684,12593,12260.0,read,4
685,11948,11477.0,read,4
686,25145,24722.0,read,4
687,10412,10156.0,read,4
688,12649,12399.0,read,4
689,11470,11212.0,read,4
690,13156,12753.0,read,4
691,19897,19370.0,read,4
692,21701,21349.0,read,4
693,10595,10344.0,read,4
694,10627,10374.0,read,4
695,13070,12663.0,read,4
696,11455,11200.0,read,4
697,11856,11602.0,read,4
698,10406,10161.0,read,4
699,29344,29095.0,read,4
700,9000,8755.0,read,4
701,11163,10905.0,read,4
702,11537,11289.0,read,4
703,13571,13306.0,read,4
704,10791,10537.0,read,4
705,9983,9702.0,read,4
706,10941,10697.0,read,4
707,12393,12119.0,read,4
708,9728,9275.0,read,4
709,11999,11738.0,read,4
710,10468,10228.0,read,4
711,10484,10245.0,read,4
712,9214,8910.0,read,4
713,9573,9318.0,read,4
714,12540,12233.0,read,4
715,11667,11410.0,read,4
716,8030,7799.0,read,4
717,9960,9708.0,read,4
718,10876,10624.0,read,4
719,11582,10404.0,read,4
720,10659,10406.0,read,4
721,10555,10281.0,read,4
722,11579,11321.0,read,4
723,44380,44109.0,read,4
724,10971,10725.0,read,4
725,13889,13631.0,read,4
726,11438,11183.0,read,4
727,10404,9964.0,read,4
728,9953,9675.0,read,4
729,11521,11263.0,read,4
730,13265,13015.0,read,4
731,9371,9109.0,read,4
732,11873,11621.0,read,4
733,9648,9299.0,read,4
734,12312,12057.0,read,4
735,11542,11267.0,read,4
736,9921,9674.0,read,4
737,13698,13441.0,read,4
738,9598,9356.0,read,4
739,9270,9018.0,read,4
740,11352,11107.0,read,4
741,11023,10761.0,read,4
742,8577,8329.0,read,4
743,10606,10350.0,read,4
744,9645,9397.0,read,4
745,12261,12005.0,read,4
746,11985,11725.0,read,4
747,13491,13227.0,read,4
748,11752,11502.0,read,4
749,12125,11868.0,read,4
750,9232,8977.0,read,4
751,10452,10196.0,read,4
752,11254,10852.0,read,4
753,11337,11084.0,read,4
754,9399,9153.0,read,4
755,11660,11397.0,read,4
756,11035,10785.0,read,4
757,11171,10884.0,read,4
758,7817,7581.0,read,4
759,10658,10384.0,read,4
760,9759,9517.0,read,4
761,10374,10107.0,read,4
762,10493,10170.0,read,4
763,9135,8882.0,read,4
764,11081,10819.0,read,4
765,9916,9654.0,read,4
766,12267,12025.0,read,4
767,11529,11284.0,read,4
768,18205,17895.0,read,4
769,10401,8597.0,read,4
770,10863,10593.0,read,4
771,25188,24857.0,read,4
772,8668,8297.0,read,4
773,13167,12911.0,read,4
774,10165,9919.0,read,4
775,12541,12264.0,read,4
776,13734,13485.0,read,4
777,10259,10011.0,read,4
778,15155,14911.0,read,4
779,12173,11913.0,read,4
780,12486,12234.0,read,4
781,8849,8609.0,read,4
782,14249,13990.0,read,4
783,14182,13926.0,read,4
784,13810,13541.0,read,4
785,10791,10539.0,read,4
786,12593,12351.0,read,4
787,11573,11235.0,read,4
788,10715,10451.0,read,4
789,13598,13346.0,read,4
790,11019,10690.0,read,4
791,12065,11823.0,read,4
792,16180,15942.0,read,4
793,12547,12298.0,read,4
794,11588,11351.0,read,4
795,13738,13486.0,read,4
796,11784,11515.0,read,4
797,10629,10318.0,read,4
798,10696,10459.0,read,4
799,30088,29847.0,read,4
800,12013,11771.0,read,4
801,21285,21039.0,read,4
802,10060,9812.0,read,4
803,10304,10068.0,read,4
804,10065,9827.0,read,4
805,9692,9458.0,read,4
806,10269,10025.0,read,4
807,10263,10031.0,read,4
808,10218,9829.0,read,4
809,11750,11511.0,read,4
810,11956,11691.0,read,4
811,12471,12216.0,read,4
812,12620,12347.0,read,4
813,10488,10240.0,read,4
814,11776,11526.0,read,4
815,10676,10433.0,read,4
816,11115,10864.0,read,4
817,11465,11229.0,read,4
818,10927,10689.0,read,4
819,9723,9500.0,read,4
820,10991,10756.0,read,4
821,11878,11644.0,read,4
822,11560,11314.0,read,4
823,11299,11071.0,read,4
824,11659,11416.0,read,4
825,39176,38937.0,read,4
826,37273,36952.0,read,4
827,13465,13139.0,read,4
828,11546,11253.0,read,4
829,11096,10845.0,read,4
830,24172,23896.0,read,4
831,13260,13005.0,read,4
832,10260,10015.0,read,4
833,10715,10470.0,read,4
834,16096,15840.0,read,4
835,16558,16314.0,read,4
836,22629,22367.0,read,4
837,11609,11356.0,read,4
838,11738,11496.0,read,4
839,10266,10018.0,read,4
840,17933,17663.0,read,4
841,11653,11421.0,read,4
842,10643,10419.0,read,4
843,10079,9817.0,read,4
844,13945,13718.0,read,4
845,14019,13766.0,read,4
846,11367,11141.0,read,4
847,11707,11437.0,read,4
848,12206,11848.0,read,4
849,11324,11045.0,read,4
850,11086,10832.0,read,4
851,10997,10738.0,read,4
852,11004,10759.0,read,4
853,10868,10613.0,read,4
854,10147,9904.0,read,4
855,25488,25237.0,read,4
856,11182,10852.0,read,4
857,10856,10605.0,read,4
858,12833,12589.0,read,4
859,10102,9857.0,read,4
860,10126,9891.0,read,4
861,23129,22882.0,read,4
862,10804,10549.0,read,4
863,10589,10349.0,read,4
864,10944,10608.0,read,4
865,11095,10842.0,read,4
866,10588,10365.0,read,4
867,11573,11348.0,read,4
868,10051,9836.0,read,4
869,10840,10606.0,read,4
870,9856,9643.0,read,4
871,11027,10769.0,read,4
872,10290,10073.0,read,4
873,11432,11212.0,read,4
874,10170,9951.0,read,4
875,10766,10532.0,read,4
876,10736,10526.0,read,4
877,43916,43671.0,read,4
878,12444,12112.0,read,4
879,10767,10512.0,read,4
880,10011,9757.0,read,4
881,19467,19215.0,read,4
882,10475,10232.0,read,4
883,10871,10626.0,read,4
884,11100,10854.0,read,4
885,10062,9812.0,read,4
886,10292,10055.0,read,4
887,9851,9601.0,read,4
888,9339,9103.0,read,4
889,9941,9674.0,read,4
890,12565,12222.0,read,4
891,10822,10550.0,read,4
892,10629,10385.0,read,4
893,11803,11444.0,read,4
894,11932,11684.0,read,4
895,12359,12119.0,read,4
896,10832,10548.0,read,4
897,11920,11680.0,read,4
898,10793,10547.0,read,4
899,57418,57159.0,read,4
900,12179,11935.0,read,4
901,12133,11637.0,read,4
902,13448,13191.0,read,4
903,11717,11464.0,read,4
904,12816,12551.0,read,4
905,12701,12433.0,read,4
906,23341,23089.0,read,4
907,11368,11120.0,read,4
908,11622,11249.0,read,4
909,14590,14324.0,read,4
910,11328,11078.0,read,4
911,10973,10711.0,read,4
912,14031,13692.0,read,4
913,12396,12152.0,read,4
914,11935,11689.0,read,4
915,11839,11553.0,read,4
916,11485,11239.0,read,4
917,12974,12719.0,read,4
918,13413,13166.0,read,4
919,11200,10945.0,read,4
920,12719,12473.0,read,4
921,13836,13479.0,read,4
922,12624,12365.0,read,4
923,12253,11999.0,read,4
924,11441,11179.0,read,4
925,20791,20428.0,read,4
926,11164,10824.0,read,4
927,11250,10999.0,read,4
928,10874,10613.0,read,4
929,11289,11037.0,read,4
930,11091,10844.0,read,4
931,11452,11206.0,read,4
932,11291,10983.0,read,4
933,10676,10428.0,read,4
934,11979,11737.0,read,4
935,11090,10852.0,read,4
936,11934,11700.0,read,4
937,10715,10465.0,read,4
938,10940,10682.0,read,4
939,11216,10972.0,read,4
940,25672,25414.0,read,4
941,10911,10632.0,read,4
942,13386,12490.0,read,4
943,10921,10466.0,read,4
944,10614,10363.0,read,4
945,10451,10205.0,read,4
946,11581,11323.0,read,4
947,11630,11354.0,read,4
948,12550,12305.0,read,4
949,12981,12713.0,read,4
950,12315,12071.0,read,4
951,12501,12254.0,read,4
952,23368,23114.0,read,4
953,15823,15571.0,read,4
954,14695,14447.0,read,4
955,11704,11442.0,read,4
956,12225,11975.0,read,4
957,12703,12458.0,read,4
958,13136,12854.0,read,4
959,11695,11445.0,read,4
960,11474,11228.0,read,4
961,12492,12228.0,read,4
962,15953,15700.0,read,4
963,12772,12510.0,read,4
964,33292,33044.0,read,4
965,17039,16780.0,read,4
966,11810,11562.0,read,4
967,13386,13135.0,read,4
968,12627,12375.0,read,4
969,11874,11621.0,read,4
970,12514,12186.0,read,4
971,11005,10761.0,read,4
972,12405,12159.0,read,4
973,11344,11089.0,read,4
974,12805,12541.0,read,4
975,11286,11027.0,read,4
976,13299,13022.0,read,4
977,12224,11969.0,read,4
978,11948,11688.0,read,4
979,12072,11822.0,read,4
980,11383,11136.0,read,4
981,20452,20175.0,read,4
982,24083,23827.0,read,4
983,12346,12093.0,read,4
984,11701,11448.0,read,4
985,12042,11774.0,read,4
986,12828,12565.0,read,4
987,12993,12743.0,read,4
988,11776,11511.0,read,4
989,12595,12341.0,read,4
990,13581,13304.0,read,4
991,11565,11313.0,read,4
992,11485,11226.0,read,4
993,11283,11031.0,read,4
994,11467,11226.0,read,4
995,12370,11844.0,read,4
996,12559,12305.0,read,4
997,11688,11444.0,read,4
