,data,op,size
2611,9377,read,16
2612,9422,read,16
2613,9959,read,16
2614,9641,read,16
2615,8657,read,16
2616,8954,read,16
2617,7927,read,16
2618,9720,read,16
2619,9724,read,16
2620,8310,read,16
2621,9403,read,16
2622,8034,read,16
2623,8504,read,16
2624,7544,read,16
2625,9221,read,16
2626,19665,read,16
2627,12117,read,16
2628,9578,read,16
2629,7741,read,16
2630,9214,read,16
2631,7850,read,16
2632,6546,read,16
2633,9686,read,16
2634,8674,read,16
2635,15751,read,16
2636,8613,read,16
2637,6928,read,16
2638,11953,read,16
2639,9183,read,16
2640,8797,read,16
2641,9498,read,16
2642,24452,read,16
2643,9672,read,16
2644,10548,read,16
2645,8321,read,16
2646,9118,read,16
2647,9131,read,16
2648,9735,read,16
2649,7500,read,16
2650,9433,read,16
2651,17729,read,16
2652,9317,read,16
2653,9631,read,16
2654,10063,read,16
2655,8262,read,16
2656,9671,read,16
2657,8643,read,16
2658,6982,read,16
2659,6581,read,16
2660,9771,read,16
2661,8329,read,16
2662,8837,read,16
2663,8487,read,16
2664,8918,read,16
2665,8844,read,16
2666,12715,read,16
2667,17701,read,16
2668,10728,read,16
2669,9065,read,16
2670,7917,read,16
2671,8883,read,16
2672,9898,read,16
2673,9367,read,16
2674,9014,read,16
2675,8203,read,16
2676,9853,read,16
2677,9278,read,16
2678,8577,read,16
2679,8897,read,16
2680,8895,read,16
2681,9081,read,16
2682,9525,read,16
2683,8939,read,16
2684,8081,read,16
2685,9448,read,16
2686,11321,read,16
2687,9001,read,16
2688,9978,read,16
2689,96532,read,16
2690,10367,read,16
2691,8845,read,16
2692,11161,read,16
2693,9850,read,16
2694,9455,read,16
2695,10781,read,16
2696,12062,read,16
2697,8821,read,16
2698,7853,read,16
2699,12087,read,16
2700,9872,read,16
2701,6728,read,16
2702,9465,read,16
2703,11251,read,16
2704,10599,read,16
2705,10086,read,16
2706,8766,read,16
2707,9640,read,16
2708,11398,read,16
2709,7715,read,16
2710,7609,read,16
2711,11974,read,16
2712,11869,read,16
2713,14564,read,16
2714,9333,read,16
2715,12002,read,16
2716,8521,read,16
2717,9963,read,16
2718,14328,read,16
2719,9692,read,16
2720,8037,read,16
2721,8700,read,16
2722,11282,read,16
2723,9736,read,16
2724,7972,read,16
2725,9647,read,16
2726,6715,read,16
2727,11035,read,16
2728,9919,read,16
2729,8154,read,16
2730,10340,read,16
2731,8895,read,16
2732,9228,read,16
2733,9284,read,16
2734,10404,read,16
2735,7094,read,16
2736,8730,read,16
2737,7426,read,16
2738,20116,read,16
2739,9283,read,16
2740,11574,read,16
2741,10239,read,16
2742,8998,read,16
2743,9643,read,16
2744,9016,read,16
2745,8020,read,16
2746,9270,read,16
2747,9632,read,16
2748,8566,read,16
2749,9477,read,16
2750,8435,read,16
2751,9333,read,16
2752,8820,read,16
2753,10435,read,16
2754,8226,read,16
2755,10762,read,16
2756,10511,read,16
2757,9944,read,16
2758,18490,read,16
2759,8958,read,16
2760,9324,read,16
2761,9358,read,16
2762,7768,read,16
2763,9779,read,16
2764,8802,read,16
2765,8880,read,16
2766,9577,read,16
2767,8511,read,16
2768,8806,read,16
2769,8533,read,16
2770,9195,read,16
2771,9200,read,16
2772,12558,read,16
2773,9843,read,16
2774,9261,read,16
2775,9457,read,16
2776,9806,read,16
2777,7841,read,16
2778,8603,read,16
2779,10767,read,16
2780,8672,read,16
2781,10192,read,16
2782,7570,read,16
2783,9643,read,16
2784,8332,read,16
2785,8573,read,16
2786,7305,read,16
2787,8185,read,16
2788,7920,read,16
2789,9793,read,16
2790,9511,read,16
2791,9895,read,16
2792,8128,read,16
2793,7420,read,16
2794,8025,read,16
2795,8351,read,16
2796,9212,read,16
2797,10390,read,16
2798,7671,read,16
2799,9343,read,16
2800,8299,read,16
2801,10660,read,16
2802,17221,read,16
2803,12357,read,16
2804,8175,read,16
2805,7245,read,16
2806,9609,read,16
2807,8476,read,16
2808,8659,read,16
2809,9184,read,16
2810,8851,read,16
2811,9730,read,16
2812,7477,read,16
2813,8258,read,16
2814,7962,read,16
2815,8273,read,16
2816,9274,read,16
2817,10460,read,16
2818,20011,read,16
2819,8886,read,16
2820,8260,read,16
2821,9624,read,16
2822,9195,read,16
2823,10782,read,16
2824,8131,read,16
2825,23445,read,16
2826,7491,read,16
2827,9471,read,16
2828,10099,read,16
2829,8996,read,16
2830,8227,read,16
2831,9167,read,16
2832,7418,read,16
2833,8970,read,16
2834,7082,read,16
2835,7937,read,16
2836,12600,read,16
2837,9634,read,16
2838,8134,read,16
2839,8310,read,16
2840,9546,read,16
2841,8788,read,16
2842,8316,read,16
2843,7169,read,16
2844,9239,read,16
2845,7637,read,16
2846,7389,read,16
2847,8319,read,16
2848,8831,read,16
2849,9623,read,16
2850,8322,read,16
2851,18961,read,16
2852,8082,read,16
2853,9259,read,16
2854,8207,read,16
2855,9201,read,16
2856,7899,read,16
2857,8357,read,16
2858,8509,read,16
2859,15611,read,16
2860,10911,read,16
2861,7317,read,16
2862,7782,read,16
2863,8533,read,16
2864,8878,read,16
2865,9451,read,16
2866,8189,read,16
2867,7696,read,16
2868,8578,read,16
2869,7889,read,16
2870,9261,read,16
2871,11178,read,16
2872,16852,read,16
2873,14657,read,16
2874,12939,read,16
2875,13309,read,16
2876,19692,read,16
2877,7089,read,16
2878,8923,read,16
2879,63992,read,16
2880,8177,read,16
2881,21851,read,16
2882,8205,read,16
2883,9727,read,16
2884,9692,read,16
2885,9694,read,16
2886,8123,read,16
2887,11216,read,16
2888,9646,read,16
2889,8233,read,16
2890,8284,read,16
2891,9745,read,16
2892,8913,read,16
2893,8366,read,16
2894,12899,read,16
2895,9196,read,16
2896,9133,read,16
2897,10003,read,16
2898,9815,read,16
2899,8204,read,16
2900,8918,read,16
2901,8501,read,16
2902,9152,read,16
2903,8010,read,16
2904,9761,read,16
2905,9874,read,16
2906,9607,read,16
2907,9748,read,16
2908,8569,read,16
2909,8986,read,16
2910,7343,read,16
2911,10395,read,16
2912,9051,read,16
2913,10064,read,16
2914,9466,read,16
2915,10398,read,16
2916,8620,read,16
2917,10164,read,16
2918,20719,read,16
2919,9028,read,16
2920,8736,read,16
2921,8924,read,16
2922,11574,read,16
2923,8869,read,16
2924,8520,read,16
2925,8176,read,16
2926,9414,read,16
2927,11918,read,16
2928,9909,read,16
2929,9123,read,16
2930,9967,read,16
2931,8928,read,16
2932,8899,read,16
2933,10357,read,16
2934,10318,read,16
2935,9865,read,16
2936,8228,read,16
2937,8619,read,16
2938,11567,read,16
2939,9766,read,16
2940,10289,read,16
2941,9483,read,16
2942,8942,read,16
2943,7173,read,16
2944,10919,read,16
2945,9299,read,16
2946,10152,read,16
2947,10144,read,16
2948,8615,read,16
2949,10057,read,16
2950,8616,read,16
2951,9637,read,16
2952,8742,read,16
2953,9033,read,16
2954,19113,read,16
2955,11161,read,16
2956,9106,read,16
2957,10632,read,16
2958,10362,read,16
2959,8604,read,16
2960,12060,read,16
2961,10488,read,16
2962,8967,read,16
2963,9261,read,16
2964,8956,read,16
2965,9763,read,16
2966,7929,read,16
2967,8026,read,16
2968,7708,read,16
2969,11277,read,16
2970,9343,read,16
2971,9023,read,16
2972,11404,read,16
2973,8602,read,16
2974,9184,read,16
2975,11410,read,16
2976,10114,read,16
2977,9289,read,16
2978,9766,read,16
2979,9470,read,16
2980,9077,read,16
2981,13605,read,16
2982,9928,read,16
2983,9405,read,16
2984,9168,read,16
2985,8077,read,16
2986,7758,read,16
2987,9923,read,16
2988,9839,read,16
2989,7812,read,16
2990,8922,read,16
2991,8462,read,16
2992,7901,read,16
2993,7900,read,16
2994,8659,read,16
2995,7019,read,16
2996,7581,read,16
2997,8287,read,16
2998,8387,read,16
2999,10676,read,16
3000,9038,read,32
3001,9354,read,32
3002,8869,read,32
3003,9429,read,32
3004,13822,read,32
3005,8856,read,32
3006,10068,read,32
3007,9181,read,32
3008,9520,read,32
3009,9190,read,32
3010,11563,read,32
3011,8700,read,32
3012,8817,read,32
3013,7686,read,32
3014,9663,read,32
3015,8975,read,32
3016,7525,read,32
3017,10776,read,32
3018,7775,read,32
3019,9731,read,32
3020,9511,read,32
3021,9456,read,32
3022,8684,read,32
3023,9419,read,32
3024,9126,read,32
3025,10826,read,32
3026,8463,read,32
3027,9338,read,32
3028,8407,read,32
3029,10628,read,32
3030,9146,read,32
3031,9029,read,32
3032,10924,read,32
3033,7936,read,32
3034,8879,read,32
3035,7069,read,32
3036,9259,read,32
3037,8917,read,32
3038,11983,read,32
3039,9484,read,32
3040,9584,read,32
3041,9183,read,32
3042,10464,read,32
3043,9776,read,32
3044,10574,read,32
3045,9481,read,32
3046,6981,read,32
3047,8159,read,32
3048,9830,read,32
3049,15990,read,32
3050,8965,read,32
3051,8547,read,32
3052,8480,read,32
3053,7939,read,32
3054,7812,read,32
3055,10641,read,32
3056,10281,read,32
3057,7640,read,32
3058,9630,read,32
3059,8589,read,32
3060,7410,read,32
3061,9262,read,32
3062,8873,read,32
3063,7736,read,32
3064,11857,read,32
3065,9270,read,32
3066,10043,read,32
3067,8410,read,32
3068,9448,read,32
3069,8986,read,32
3070,8893,read,32
3071,10383,read,32
3072,10299,read,32
3073,8663,read,32
3074,8280,read,32
3075,9501,read,32
3076,6936,read,32
3077,9793,read,32
3078,10405,read,32
3079,9019,read,32
3080,11148,read,32
3081,7903,read,32
3082,7681,read,32
3083,9045,read,32
3084,9107,read,32
3085,8304,read,32
3086,7367,read,32
3087,8484,read,32
3088,15861,read,32
3089,9955,read,32
3090,8422,read,32
3091,9404,read,32
3092,9457,read,32
3093,82416,read,32
3094,8524,read,32
3095,7891,read,32
3096,10004,read,32
3097,10457,read,32
3098,12057,read,32
3099,9928,read,32
3100,9279,read,32
3101,10161,read,32
3102,10379,read,32
3103,10481,read,32
3104,7007,read,32
3105,9025,read,32
3106,9305,read,32
3107,10185,read,32
3108,8427,read,32
3109,10626,read,32
3110,8924,read,32
3111,9155,read,32
3112,10468,read,32
3113,9448,read,32
3114,10820,read,32
3115,8829,read,32
3116,8582,read,32
3117,11302,read,32
3118,9145,read,32
3119,10337,read,32
3120,9742,read,32
3121,8913,read,32
3122,23959,read,32
3123,9455,read,32
3124,8901,read,32
3125,9738,read,32
3126,8419,read,32
3127,9002,read,32
3128,8870,read,32
3129,8836,read,32
3130,11041,read,32
3131,16939,read,32
3132,8673,read,32
3133,9001,read,32
3134,27585,read,32
3135,10763,read,32
3136,10945,read,32
3137,8715,read,32
3138,10495,read,32
3139,8919,read,32
3140,9106,read,32
3141,9454,read,32
3142,7116,read,32
3143,9291,read,32
3144,8402,read,32
3145,10724,read,32
3146,10566,read,32
3147,8023,read,32
3148,9983,read,32
3149,7948,read,32
3150,8749,read,32
3151,10178,read,32
3152,10136,read,32
3153,10512,read,32
3154,8398,read,32
3155,9521,read,32
3156,9701,read,32
3157,8927,read,32
3158,11152,read,32
3159,11543,read,32
3160,9057,read,32
3161,10534,read,32
3162,10594,read,32
3163,9137,read,32
3164,8956,read,32
3165,8023,read,32
3166,8904,read,32
3167,10278,read,32
3168,11113,read,32
3169,10685,read,32
3170,9842,read,32
3171,13569,read,32
3172,10867,read,32
3173,7146,read,32
3174,9697,read,32
3175,9409,read,32
3176,8968,read,32
3177,10941,read,32
3178,10249,read,32
3179,8952,read,32
3180,9851,read,32
3181,9608,read,32
3182,7460,read,32
3183,8455,read,32
3184,8276,read,32
3185,7951,read,32
3186,9069,read,32
3187,10729,read,32
3188,7267,read,32
3189,7647,read,32
3190,10512,read,32
3191,9232,read,32
3192,10997,read,32
3193,9801,read,32
3194,9722,read,32
3195,12309,read,32
3196,80412,read,32
3197,9381,read,32
3198,11116,read,32
3199,7572,read,32
3200,9563,read,32
3201,10223,read,32
3202,8831,read,32
3203,10018,read,32
3204,7430,read,32
3205,9188,read,32
3206,10497,read,32
3207,11752,read,32
3208,12142,read,32
3209,8894,read,32
3210,9105,read,32
3211,9537,read,32
3212,8186,read,32
3213,11237,read,32
3214,10623,read,32
3215,10132,read,32
3216,8421,read,32
3217,6692,read,32
3218,11985,read,32
3219,10342,read,32
3220,10938,read,32
3221,9145,read,32
3222,8233,read,32
3223,180645,read,32
3224,9090,read,32
3225,10211,read,32
3226,8779,read,32
3227,7997,read,32
3228,9486,read,32
3229,9034,read,32
3230,9007,read,32
3231,8448,read,32
3232,9703,read,32
3233,9431,read,32
3234,21814,read,32
3235,9016,read,32
3236,8930,read,32
3237,9599,read,32
3238,9142,read,32
3239,9867,read,32
3240,9494,read,32
3241,9790,read,32
3242,8368,read,32
3243,15493,read,32
3244,12352,read,32
3245,8690,read,32
3246,9669,read,32
3247,10676,read,32
3248,11063,read,32
3249,11604,read,32
3250,10389,read,32
3251,10795,read,32
3252,10981,read,32
3253,9602,read,32
3254,8516,read,32
3255,10827,read,32
3256,9547,read,32
3257,8889,read,32
3258,8958,read,32
3259,9922,read,32
3260,8338,read,32
3261,10569,read,32
3262,9676,read,32
3263,10805,read,32
3264,10186,read,32
3265,11240,read,32
3266,8454,read,32
3267,9522,read,32
3268,8438,read,32
3269,9284,read,32
3270,10701,read,32
3271,10676,read,32
3272,8750,read,32
3273,9984,read,32
3274,16462,read,32
3275,9921,read,32
3276,10169,read,32
3277,10346,read,32
3278,10244,read,32
3279,14093,read,32
3280,9677,read,32
3281,11469,read,32
3282,18174,read,32
3283,9089,read,32
3284,9111,read,32
3285,8503,read,32
3286,9742,read,32
3287,9153,read,32
3288,10947,read,32
3289,10225,read,32
3290,9105,read,32
3291,10759,read,32
3292,11681,read,32
3293,8484,read,32
3294,9371,read,32
3295,9860,read,32
3296,10514,read,32
3297,8464,read,32
3298,9559,read,32
3299,8993,read,32
3300,8840,read,32
3301,8893,read,32
3302,8836,read,32
3303,9874,read,32
3304,14434,read,32
3305,10490,read,32
3306,12563,read,32
3307,11365,read,32
3308,10574,read,32
3309,8523,read,32
3310,77867,read,32
3311,7959,read,32
3312,9240,read,32
3313,9131,read,32
3314,11213,read,32
3315,9891,read,32
3316,9762,read,32
3317,7915,read,32
3318,10187,read,32
3319,8691,read,32
3320,7174,read,32
3321,9757,read,32
3322,14153,read,32
3323,14906,read,32
3324,10463,read,32
3325,11026,read,32
3326,18115,read,32
3327,8642,read,32
3328,10603,read,32
3329,7639,read,32
3330,9403,read,32
3331,7868,read,32
3332,8788,read,32
3333,8927,read,32
3334,9572,read,32
3335,11760,read,32
3336,8047,read,32
3337,11744,read,32
3338,10143,read,32
3339,10649,read,32
3340,9534,read,32
3341,9224,read,32
3342,9764,read,32
3343,8326,read,32
3344,8441,read,32
3345,11683,read,32
3346,9071,read,32
3347,8795,read,32
3348,8501,read,32
3349,8767,read,32
3350,9584,read,32
3351,15832,read,32
3352,11301,read,32
3353,9122,read,32
3354,10053,read,32
3355,10531,read,32
3356,8456,read,32
3357,9698,read,32
3358,11688,read,32
3359,11380,read,32
3360,9248,read,32
3361,8751,read,32
3362,10541,read,32
3363,12272,read,32
3364,10212,read,32
3365,9968,read,32
3366,9914,read,32
3367,9049,read,32
3368,8048,read,32
3369,9534,read,32
3370,9290,read,32
3371,16047,read,32
3372,8255,read,32
3373,9517,read,32
3374,11842,read,32
3375,9012,read,32
3376,9306,read,32
3377,9810,read,32
3378,9284,read,32
3379,9566,read,32
3380,9095,read,32
3381,9528,read,32
3382,13142,read,32
3383,8511,read,32
3384,9730,read,32
3385,10768,read,32
3386,10320,read,32
3387,8847,read,32
3388,8917,read,32
3389,12632,read,32
3390,9847,read,32
3391,11139,read,32
3392,10158,read,32
3393,9281,read,32
3394,20396,read,32
3395,17062,read,32
3396,10021,read,32
3397,23966,read,32
3398,21034,read,32
3399,16181,read,32
3400,9992,read,32
3401,17393,read,32
3402,16992,read,32
3403,12954,read,32
3404,14571,read,32
3405,9103,read,32
3406,8719,read,32
3407,10417,read,32
3408,8931,read,32
3409,7193,read,32
3410,7373,read,32
3411,7216,read,32
3412,23370,read,32
3413,9377,read,32
3414,7373,read,32
3415,8794,read,32
3416,14980,read,32
3417,10019,read,32
3418,9350,read,32
3419,10051,read,32
3420,9173,read,32
3421,8919,read,32
3422,18777,read,32
3423,9075,read,32
3424,10674,read,32
3425,11323,read,32
3426,24219,read,32
3427,9730,read,32
3428,9030,read,32
3429,16701,read,32
3430,12673,read,32
3431,10192,read,32
3432,11612,read,32
3433,37904,read,32
3434,20599,read,32
3435,10174,read,32
3436,6963,read,32
3437,9915,read,32
3438,10332,read,32
3439,8439,read,32
3440,13824,read,32
3441,9208,read,32
3442,8863,read,32
3443,9872,read,32
3444,8954,read,32
3445,17860,read,32
3446,7933,read,32
3447,13834,read,32
3448,9158,read,32
3449,10764,read,32
3450,8096,read,32
3451,8818,read,32
3452,9879,read,32
3453,20361,read,32
3454,9536,read,32
3455,8740,read,32
3456,8132,read,32
3457,9110,read,32
3458,10587,read,32
3459,11348,read,32
3460,7822,read,32
3461,9785,read,32
3462,9992,read,32
3463,8888,read,32
3464,14650,read,32
3465,10533,read,32
3466,10589,read,32
3467,9480,read,32
3468,8356,read,32
3469,8319,read,32
3470,9118,read,32
3471,7996,read,32
3472,7348,read,32
3473,9053,read,32
3474,9450,read,32
3475,10490,read,32
3476,10514,read,32
3477,9946,read,32
3478,7918,read,32
3479,8843,read,32
3480,8697,read,32
3481,9989,read,32
3482,10294,read,32
3483,12467,read,32
3484,8884,read,32
3485,10955,read,32
3486,8523,read,32
3487,9938,read,32
3488,8693,read,32
3489,11906,read,32
3490,9501,read,32
3491,8422,read,32
3492,7861,read,32
3493,9939,read,32
3494,11450,read,32
3495,9001,read,32
3496,18301,read,32
3497,7897,read,32
3498,11007,read,32
3499,10355,read,32
3500,9700,read,32
3501,21425,read,32
3502,10011,read,32
3503,9009,read,32
3504,10090,read,32
3505,7731,read,32
3506,7279,read,32
3507,8789,read,32
3508,8848,read,32
3509,8270,read,32
3510,8177,read,32
3511,10890,read,32
3512,9823,read,32
3513,10003,read,32
3514,10080,read,32
3515,9220,read,32
3516,9484,read,32
3517,10203,read,32
3518,9374,read,32
3519,9294,read,32
3520,8610,read,32
3521,7869,read,32
3522,15321,read,32
3523,11992,read,32
3524,10921,read,32
3525,10135,read,32
3526,8298,read,32
3527,8091,read,32
3528,9339,read,32
3529,10234,read,32
3530,7365,read,32
3531,9189,read,32
3532,9707,read,32
3533,9230,read,32
3534,11981,read,32
3535,9023,read,32
3536,8645,read,32
3537,9421,read,32
3538,9352,read,32
3539,11270,read,32
3540,8418,read,32
3541,11460,read,32
3542,8826,read,32
3543,9841,read,32
3544,10099,read,32
3545,9450,read,32
3546,8022,read,32
3547,9046,read,32
3548,9895,read,32
3549,8058,read,32
3550,11045,read,32
3551,8622,read,32
3552,9571,read,32
3553,9879,read,32
3554,9510,read,32
3555,9647,read,32
3556,9601,read,32
3557,9129,read,32
3558,8974,read,32
3559,8763,read,32
3560,10154,read,32
3561,10677,read,32
3562,8643,read,32
3563,12135,read,32
3564,8987,read,32
3565,8457,read,32
3566,10817,read,32
3567,10580,read,32
3568,9765,read,32
3569,9773,read,32
3570,8974,read,32
3571,11022,read,32
3572,9512,read,32
3573,10101,read,32
3574,10060,read,32
3575,8736,read,32
3576,9533,read,32
3577,9195,read,32
3578,8665,read,32
3579,8596,read,32
3580,9466,read,32
3581,9839,read,32
3582,9503,read,32
3583,9394,read,32
3584,9773,read,32
3585,8255,read,32
3586,11421,read,32
3587,9601,read,32
3588,9149,read,32
3589,9953,read,32
3590,10149,read,32
3591,9123,read,32
3592,8943,read,32
3593,10642,read,32
3594,9151,read,32
3595,8754,read,32
3596,11256,read,32
3597,10217,read,32
3598,7399,read,32
3599,9294,read,32
3600,12182,read,32
3601,8990,read,32
3602,8455,read,32
3603,8325,read,32
3604,9661,read,32
3605,8461,read,32
3606,7014,read,32
3607,11558,read,32
3608,10161,read,32
3609,8756,read,32
3610,15857,read,32
3611,12313,read,32
3612,8431,read,32
3613,9691,read,32
3614,9300,read,32
3615,8697,read,32
3616,9554,read,32
3617,9299,read,32
3618,8956,read,32
3619,8743,read,32
3620,9381,read,32
3621,7480,read,32
3622,8885,read,32
3623,11574,read,32
3624,11998,read,32
3625,9959,read,32
3626,9699,read,32
3627,8824,read,32
3628,35933,read,32
3629,11724,read,32
3630,9334,read,32
3631,9354,read,32
3632,8565,read,32
3633,8475,read,32
3634,7729,read,32
3635,8549,read,32
3636,8795,read,32
3637,12804,read,32
3638,9807,read,32
3639,8124,read,32
3640,8320,read,32
3641,8720,read,32
3642,7351,read,32
3643,7390,read,32
3644,6795,read,32
3645,11068,read,32
3646,9436,read,32
3647,7825,read,32
3648,8961,read,32
3649,8609,read,32
3650,10832,read,32
3651,8880,read,32
3652,8504,read,32
3653,10670,read,32
3654,9501,read,32
3655,8469,read,32
3656,9550,read,32
3657,7279,read,32
3658,8798,read,32
3659,16258,read,32
3660,10098,read,32
3661,9293,read,32
3662,11356,read,32
3663,11213,read,32
3664,8034,read,32
3665,9504,read,32
3666,11956,read,32
3667,9019,read,32
3668,10246,read,32
3669,7838,read,32
3670,7910,read,32
3671,7748,read,32
3672,9991,read,32
3673,7051,read,32
3674,9696,read,32
3675,9454,read,32
3676,8372,read,32
3677,12309,read,32
3678,7738,read,32
3679,9553,read,32
3680,9660,read,32
3681,15697,read,32
3682,9228,read,32
3683,8539,read,32
3684,9131,read,32
3685,8196,read,32
3686,9470,read,32
3687,8484,read,32
3688,7318,read,32
3689,9946,read,32
3690,10002,read,32
3691,10396,read,32
3692,8851,read,32
3693,9007,read,32
3694,8255,read,32
3695,6294,read,32
3696,8923,read,32
3697,8199,read,32
3698,9167,read,32
3699,9736,read,32
3700,13270,read,32
3701,8853,read,32
3702,8188,read,32
3703,8093,read,32
3704,9471,read,32
3705,9364,read,32
3706,8615,read,32
3707,9339,read,32
3708,7719,read,32
3709,8909,read,32
3710,9123,read,32
3711,7916,read,32
3712,8974,read,32
3713,9311,read,32
3714,9719,read,32
3715,115988,read,32
3716,9164,read,32
3717,9361,read,32
3718,8670,read,32
3719,9668,read,32
3720,6451,read,32
3721,9355,read,32
3722,8893,read,32
3723,6824,read,32
3724,13240,read,32
3725,8780,read,32
3726,7515,read,32
3727,9087,read,32
3728,8673,read,32
3729,9756,read,32
3730,8618,read,32
3731,6975,read,32
3732,10009,read,32
3733,8206,read,32
3734,9181,read,32
3735,9047,read,32
3736,9776,read,32
3737,8740,read,32
3738,8764,read,32
3739,10907,read,32
3740,7832,read,32
3741,6963,read,32
3742,8033,read,32
3743,44048,read,32
3744,8406,read,32
3745,8795,read,32
3746,49445,read,32
3747,9748,read,32
3748,9523,read,32
3749,9139,read,32
3750,6792,read,32
3751,7380,read,32
3752,8869,read,32
3753,10319,read,32
3754,10998,read,32
3755,8530,read,32
3756,10370,read,32
3757,9119,read,32
3758,9435,read,32
3759,10954,read,32
3760,7737,read,32
3761,7391,read,32
3762,23361,read,32
3763,9719,read,32
3764,10140,read,32
3765,8741,read,32
3766,10692,read,32
3767,9369,read,32
3768,9512,read,32
3769,10799,read,32
3770,10428,read,32
3771,11114,read,32
3772,12740,read,32
3773,10123,read,32
3774,7756,read,32
3775,10142,read,32
3776,11308,read,32
3777,8035,read,32
3778,10453,read,32
3779,12978,read,32
3780,11052,read,32
3781,11589,read,32
3782,9840,read,32
3783,8996,read,32
3784,8440,read,32
3785,10049,read,32
3786,8581,read,32
3787,11996,read,32
3788,11107,read,32
3789,9467,read,32
3790,11260,read,32
3791,9648,read,32
3792,9916,read,32
3793,9000,read,32
3794,8369,read,32
3795,8580,read,32
3796,12010,read,32
3797,9126,read,32
3798,8565,read,32
3799,10130,read,32
3800,7153,read,32
3801,8695,read,32
3802,8824,read,32
3803,9294,read,32
3804,8765,read,32
3805,8679,read,32
3806,13965,read,32
3807,40220,read,32
3808,18331,read,32
3809,10175,read,32
3810,9225,read,32
3811,8571,read,32
3812,11260,read,32
3813,8808,read,32
3814,11678,read,32
3815,16029,read,32
3816,9717,read,32
3817,8069,read,32
3818,9959,read,32
3819,9276,read,32
3820,10190,read,32
3821,11245,read,32
3822,9093,read,32
3823,8317,read,32
3824,17878,read,32
3825,7730,read,32
3826,8545,read,32
3827,10767,read,32
3828,8002,read,32
3829,12037,read,32
3830,75729,read,32
3831,8008,read,32
3832,9594,read,32
3833,11522,read,32
3834,10481,read,32
3835,12250,read,32
3836,9711,read,32
3837,9035,read,32
3838,9723,read,32
3839,8304,read,32
3840,9910,read,32
3841,8880,read,32
3842,9929,read,32
3843,10805,read,32
3844,8884,read,32
3845,11709,read,32
3846,7466,read,32
3847,6973,read,32
3848,8244,read,32
3849,9940,read,32
3850,8512,read,32
3851,9857,read,32
3852,9615,read,32
3853,11541,read,32
3854,9268,read,32
3855,9009,read,32
3856,8290,read,32
3857,6028,read,32
3858,7837,read,32
3859,8013,read,32
3860,11043,read,32
3861,12758,read,32
3862,10224,read,32
3863,7875,read,32
3864,9548,read,32
3865,9949,read,32
3866,9594,read,32
3867,11575,read,32
3868,11900,read,32
3869,9434,read,32
3870,8682,read,32
3871,11382,read,32
3872,10353,read,32
3873,8276,read,32
3874,8320,read,32
3875,7905,read,32
3876,8466,read,32
3877,10504,read,32
3878,9824,read,32
3879,7958,read,32
3880,10223,read,32
3881,10132,read,32
3882,11363,read,32
3883,8571,read,32
3884,8254,read,32
3885,8817,read,32
3886,11904,read,32
3887,9767,read,32
3888,8989,read,32
3889,8950,read,32
3890,8823,read,32
3891,8296,read,32
3892,8532,read,32
3893,8618,read,32
3894,8992,read,32
3895,82435,read,32
3896,10059,read,32
3897,9336,read,32
3898,10458,read,32
3899,11045,read,32
3900,8419,read,32
3901,8611,read,32
3902,8421,read,32
3903,10272,read,32
3904,8145,read,32
3905,8302,read,32
3906,8040,read,32
3907,11380,read,32
3908,8833,read,32
3909,9089,read,32
3910,8969,read,32
3911,8085,read,32
3912,8871,read,32
3913,8080,read,32
3914,7974,read,32
3915,8498,read,32
3916,9565,read,32
3917,9096,read,32
3918,9024,read,32
3919,7430,read,32
3920,8560,read,32
3921,8414,read,32
3922,8947,read,32
3923,9364,read,32
3924,13388,read,32
3925,9425,read,32
3926,8450,read,32
3927,9614,read,32
3928,9104,read,32
3929,9714,read,32
3930,8277,read,32
3931,8457,read,32
3932,7936,read,32
3933,8921,read,32
3934,9550,read,32
3935,8550,read,32
3936,8630,read,32
3937,8672,read,32
3938,10063,read,32
3939,9937,read,32
3940,9499,read,32
3941,9961,read,32
3942,8755,read,32
3943,8043,read,32
3944,12892,read,32
3945,10731,read,32
3946,9854,read,32
3947,10237,read,32
3948,9143,read,32
3949,8998,read,32
3950,8292,read,32
3951,7641,read,32
3952,8580,read,32
3953,11093,read,32
3954,9833,read,32
3955,8708,read,32
3956,9674,read,32
3957,9323,read,32
3958,10277,read,32
3959,8553,read,32
3960,8437,read,32
3961,12952,read,32
3962,10719,read,32
3963,8770,read,32
3964,8911,read,32
3965,8845,read,32
3966,9330,read,32
3967,7961,read,32
3968,9305,read,32
3969,9028,read,32
3970,8958,read,32
3971,11417,read,32
3972,8997,read,32
3973,10953,read,32
3974,10489,read,32
3975,7940,read,32
3976,8736,read,32
3977,14536,read,32
3978,11352,read,32
3979,9434,read,32
3980,9264,read,32
3981,9041,read,32
3982,8944,read,32
3983,7631,read,32
3984,10522,read,32
3985,8110,read,32
3986,8737,read,32
3987,9543,read,32
3988,11458,read,32
3989,9200,read,32
3990,10841,read,32
3991,10032,read,32
3992,8799,read,32
3993,13129,read,32
3994,7669,read,32
3995,18221,read,32
3996,9327,read,32
3997,14729,read,32
3998,10665,read,32
3999,9514,read,32
4000,8849,read,64
4001,9346,read,64
4002,8347,read,64
4003,9713,read,64
4004,9608,read,64
4005,9462,read,64
4006,10726,read,64
4007,10092,read,64
4008,9325,read,64
4009,10445,read,64
